"id_goods","goods_sn","id_shop","onsell"
"23338","96017401","4","1"
"23339","96017611","4","1"
"23340","96017640","4","1"
"23341","96017641","4","1"
"23342","96017643","4","1"
"23343","96017704","4","1"
"23344","96017710","4","1"
"23345","96017741","4","1"
"23346","96018611","4","1"
"23347","96018612","4","1"
"23348","96018640","4","1"
"23349","96018703","4","1"
"23350","96019112","4","1"
"23351","96019311","4","1"
"23352","96917742","4","1"
"23353","96938610","4","1"
"23354","99011252","4","1"
"23355","99927251","4","1"
"23356","99938133","4","1"
"23357","99938149","4","1"
"23358","99938154","4","1"
"23359","99939143","4","1"
"23360","99941702R","4","1"
"23361","99947130","4","1"
"23362","99947160","4","1"
"23363","99948121R","4","1"
"23364","99948144","4","1"
"23365","99949123","4","1"
"23366","99949124","4","1"
"23373","95018716","4","1"
"23374","122025520","4","1"
"23376","112025520","4","1"
"23378","112028652","4","1"
"23380","112011622S","4","1"
"23382","112018087S","4","1"
"23384","96018210","4","1"
"23385","99939155","4","1"
"23386","99909256","4","1"
"23387","96019116","4","1"
"23388","95949461","4","1"
"23389","95949140","4","1"
"23390","95937748","4","1"
"23391","95949712","4","1"
"23392","922015517","4","1"
"23393","922015510","4","1"
"23394","912018865","4","1"
"23395","912018864","4","1"
"23396","122015501","4","1"
"23397","112015558","4","1"
"23398","112015518","4","1"
"23399","112015501","4","1"
"23400","152011205","4","1"
"23418","96019781","4","1"
"23419","96019212","4","1"
"23422","95017643","4","1"
"23423","95011171","4","1"
"23424","162017619","4","1"
"23425","15930606R","4","1"
"23426","96017705","4","1"
"23427","95011742","4","1"
"23428","96018708","4","1"
"23429","96017102","4","1"
"23430","96015132","4","1"
"23431","96015517","4","1"
"23432","95017610","4","1"
"23433","95017501","4","1"
"23434","922018803","4","1"
"23435","162018767","4","1"
"23436","162018711","4","1"
"23437","162018702","4","1"
"23438","162017716","4","1"
"23439","162017714","4","1"
"23440","162017706","4","1"
"23441","162017705","4","1"
"23442","162017701","4","1"
"23443","162017616","4","1"
"23444","162018709","4","1"
"23445","162018703","4","1"
"23446","95948743","4","1"
"23447","95948742","4","1"
"23475","122028650","4","1"
"23476","112028650","4","1"
"23477","122018087","4","1"
"23478","112018087","4","1"
"23491","95038744","4","1"
"23492","95011601","4","1"
"23493","95018533","4","1"
"23494","95019702","4","1"
"23495","95019701","4","1"
"23496","95019141","4","1"
"23497","95011705","4","1"
"23498","95011704","4","1"
"23499","912017023","4","1"
"23500","95011531","4","1"
"23501","95011502","4","1"
"23502","96029111","4","1"
"23503","96027162","4","1"
"23504","96029127","4","1"
"23505","96029119","4","1"
"23506","96028148","4","1"
"23507","96029117","4","1"
"23508","96027160","4","1"
"23509","96027122","4","1"
"23510","96025707","4","1"
"23511","96028141","4","1"
"23512","96027742","4","1"
"23513","96027740","4","1"
"23514","95027785","4","1"
"23515","95027305","4","1"
"23516","96027118","4","1"
"23517","96027112","4","1"
"23518","95028783","4","1"
"23519","95028781","4","1"
"23520","95027304","4","1"
"23521","96027201","4","1"
"23522","912017024","4","1"
"23523","192018971","4","1"
"23525","99011322","4","1"
"23526","122015558","4","1"
"23563","95028502","4","1"
"23572","152011208R","4","1"
"23573","122011101","4","1"
"23575","15930505R","4","1"
"23577","99948971R","4","1"
"23578","192017366","4","1"
"23579","99948353R","4","1"
"23580","99948352R","4","1"
"23581","99948351R","4","1"
"23582","99948303R","4","1"
"23583","99948302R","4","1"
"23584","99948301R","4","1"
"23585","192018302","4","1"
"23586","192011322","4","1"
"23587","192011321","4","1"
"23588","95018703","4","1"
"23589","96017107","4","1"
"23590","95949739","4","1"
"23591","95949713","4","1"
"23592","95017710","4","1"
"23593","95949652","4","1"
"23594","95949141","4","1"
"23595","922018865","4","1"
"23596","112018088","4","1"
"23597","112011101X","4","1"
"23598","95948706","4","1"
"23599","95011201","4","1"
"23600","99937252","4","1"
"23601","99937160","4","1"
"23633","91947012","4","1"
"23635","11948620","4","1"
"23636","15940707H","4","1"
"23639","11941103","4","1"
"23640","95941703","4","1"
"23641","95937713","4","1"
"23643","95937749","4","1"
"23645","95947752","4","1"
"23646","95947746","4","1"
"23647","95947451","4","1"
"23648","95939772","4","1"
"23649","95938616","4","1"
"23650","95937722","4","1"
"23651","95937721","4","1"
"23652","95937625","4","1"
"23653","11925581S","4","1"
"23657","12948620","4","1"
"23658","12948650","4","1"
"23659","12928088S","4","1"
"23660","92945531","4","1"
"23690","96029110","4","1"
"23691","96028140","4","1"
"23692","96027744","4","1"
"23693","96027502","4","1"
"23694","95029112","4","1"
"23695","95029111","4","1"
"23696","95029110","4","1"
"23697","95028152","4","1"
"23698","95028151","4","1"
"23699","95028143","4","1"
"23700","95028141","4","1"
"23701","95027503","4","1"
"23702","95028140","4","1"
"23703","19947971","4","1"
"23705","19941322","4","1"
"23708","19946315","4","1"
"23712","95948958","4","1"
"23713","11945501","4","1"
"24034","392018214","4","1"
"24035","392018209","4","1"
"24037","A33026923","4","1"
"24038","A32025558","4","1"
"24039","A37029301","4","1"
"24040","A37028107","4","1"
"24041","A35029103","4","1"
"24042","A35028107","4","1"
"24043","A35027705","4","1"
"24044","A6942750","4","1"
"24045","A5942723","4","1"
"24046","A5942435","4","1"
"24047","A5942973","4","1"
"24048","A5942505","4","1"
"24049","392019212","4","1"
"24050","392018213","4","1"
"24051","A6012779","4","1"
"24052","A6012739","4","1"
"24053","A6012738","4","1"
"24054","A6012737","4","1"
"24055","A6012669","4","1"
"24056","A6012639","4","1"
"24057","A6011810","4","1"
"24058","A6011752","4","1"
"24059","A5012779","4","1"
"24060","A5012739","4","1"
"24061","A5012738","4","1"
"24062","A5012669","4","1"
"24063","A5011704","4","1"
"24064","A5011703","4","1"
"24065","A5011702","4","1"
"24066","A5011503","4","1"
"24067","A2011801","4","1"
"24068","A2011581","4","1"
"24069","A1011801","4","1"
"24070","A1011582","4","1"
"24071","A1011581","4","1"
"24072","312011173R","4","1"
"24073","A9941981","4","1"
"24075","A36018711","4","1"
"24076","A35029709","4","1"
"24077","A35029708","4","1"
"24078","A35029110","4","1"
"24079","A35028709","4","1"
"24080","A35028708","4","1"
"24081","A35028707","4","1"
"24082","A35028128","4","1"
"24083","A35018309","4","1"
"24084","392018157","4","1"
"24085","392018211","4","1"
"24086","392018204","4","1"
"24087","392017203","4","1"
"24089","A33019831","4","1"
"24090","A33019816","4","1"
"24091","A33019511","4","1"
"24092","A33018828","4","1"
"24093","A33015507","4","1"
"24094","A33013511","4","1"
"24095","A31019010","4","1"
"24096","A31011117","4","1"
"24097","A35019715","4","1"
"24098","A35019714","4","1"
"24099","A35019713","4","1"
"24100","A35018728","4","1"
"24101","A35018726","4","1"
"24102","A37948608A","4","1"
"24103","A37018601","4","1"
"24104","A35018111","4","1"
"24105","35941754","4","1"
"24117","392018978","4","1"
"24118","392018976","4","1"
"24120","352016610S","4","1"
"24121","352016501","4","1"
"24122","352011744","4","1"
"24123","362017755","4","1"
"24124","362017727","4","1"
"24125","352019760","4","1"
"24126","352019621S","4","1"
"24127","352019615","4","1"
"24128","352018770","4","1"
"24129","352018751S","4","1"
"24130","352018708","4","1"
"24131","352018631","4","1"
"24132","352018510","4","1"
"24133","322015506","4","1"
"24134","312019942","4","1"
"24135","312018816","4","1"
"24136","312015566","4","1"
"24137","312015560","4","1"
"24138","312011115","4","1"
"24139","312011111","4","1"
"24140","312011105","4","1"
"24141","312010010","4","1"
"24142","312010009","4","1"
"24143","332019921","4","1"
"24144","332018848","4","1"
"24145","332015549","4","1"
"24146","332010015","4","1"
"24147","322019909","4","1"
"24149","35945902","4","1"
"24151","A33018811","4","1"
"24152","A32015551","4","1"
"24153","A33910011","4","1"
"24154","A33026911","4","1"
"24155","A33026602","4","1"
"24156","A33019812","4","1"
"24157","A33019554","4","1"
"24158","A33019552","4","1"
"24159","A33019510","4","1"
"24160","A33019001","4","1"
"24161","A33018001","4","1"
"24162","A33013592","4","1"
"24163","A33013591","4","1"
"24164","A33013556","4","1"
"24165","A33013553","4","1"
"24166","A33013550","4","1"
"24167","A32019803","4","1"
"24168","A31019802","4","1"
"24169","A31015553","4","1"
"24170","A31015503","4","1"
"24171","A31013552","4","1"
"24172","A31011112","4","1"
"24173","A36019708","4","1"
"24174","A36019701","4","1"
"24175","A35019717","4","1"
"24176","A35019703","4","1"
"24177","A35019602","4","1"
"24178","A35019105","4","1"
"24179","A35019101","4","1"
"24180","A37019708","4","1"
"24181","A37019103","4","1"
"24182","A37019102","4","1"
"24183","A37018719","4","1"
"24184","A37018709","4","1"
"24185","A37018706","4","1"
"24186","A36016746","4","1"
"24187","A36016707","4","1"
"24188","A35018799","4","1"
"24189","A35018724","4","1"
"24190","A35018718","4","1"
"24191","A35018717","4","1"
"24192","A35018715","4","1"
"24193","A35018713","4","1"
"24194","A35018712","4","1"
"24195","A35018605","4","1"
"24196","A35018105","4","1"
"24197","A35016701","4","1"
"24198","A35016602","4","1"
"24199","A35016304","4","1"
"24200","A35016303","4","1"
"24201","A31944202","4","1"
"24202","A31934203","4","1"
"24203","A36019720","4","1"
"24204","A36018716","4","1"
"24205","A35948797","4","1"
"24207","A36948734","4","1"
"24209","A5942971","4","1"
"24210","A5942842","4","1"
"24211","A5942715","4","1"
"24212","A5942610","4","1"
"24213","A5941941","4","1"
"24214","A6942972","4","1"
"24215","A6942941","4","1"
"24216","A2941817","4","1"
"24217","A2941813","4","1"
"24218","A1941817","4","1"
"24219","39844973","4","1"
"24223","A31944131","4","1"
"24225","39941701","4","1"
"24226","39941154","4","1"
"24227","A37948836","4","1"
"24228","A35948725","4","1"
"24229","A35948711","4","1"
"24230","A35948609","4","1"
"24231","A35948312","4","1"
"24236","A33948811","4","1"
"24237","A33946860","4","1"
"24238","A33946810","4","1"
"24239","A33946355","4","1"
"24240","A33943591","4","1"
"24241","A33948001","4","1"
"24242","A33938829","4","1"
"24243","A33938008","4","1"
"24244","A33948800","4","1"
"24245","A33946995","4","1"
"24246","A33949899","4","1"
"24247","A33945506","4","1"
"24248","A31931199","4","1"
"24249","39944813","4","1"
"24250","39944152","4","1"
"24255","A37948790","4","1"
"24257","A35928109","4","1"
"24258","A35928108","4","1"
"24260","35935703","4","1"
"24266","A37949791","4","1"
"24267","A36948754","4","1"
"24268","A35949735","4","1"
"24269","A35949734","4","1"
"24270","A35949715","4","1"
"24271","A35949712","4","1"
"24273","39938209","4","1"
"24274","A31912203R","4","1"
"24276","A35924786","4","1"
"24278","A6942840","4","1"
"24279","A6941940","4","1"
"24280","A6941901","4","1"
"24281","A5942840","4","1"
"24282","A5941940","4","1"
"24283","A5941901","4","1"
"24285","A35946670","4","1"
"24286","A35916618","4","1"
"24287","A37949881","4","1"
"24289","A31851199","4","1"
"24290","A31938821","4","1"
"24291","31935513","4","1"
"24292","36939793","4","1"
"24293","36937743","4","1"
"24294","36937502","4","1"
"24296","35938750","4","1"
"24298","A35848912","4","1"
"24299","A33926608","4","1"
"24303","A36927262","4","1"
"24304","A36927146","4","1"
"24307","39844971","4","1"
"24311","A31839201","4","1"
"24312","39814306","4","1"
"24320","95011703","4","1"
"24321","95011640","4","1"
"24322","95011610","4","1"
"24323","912018050","4","1"
"24329","96017752","4","1"
"24330","96017642","4","1"
"24331","96017112","4","1"
"24332","95027201","4","1"
"24335","96019140","4","1"
"24336","95011202","4","1"
"24337","922018050","4","1"
"24338","95027203","4","1"
"24339","95027162","4","1"
"24341","95027159","4","1"
"24342","95027158","4","1"
"24343","95027156","4","1"
"24344","95027202","4","1"
"24345","95027163","4","1"
"24346","95027132","4","1"
"24347","95027119","4","1"
"24351","16857772","4","1"
"24354","152017702R","4","1"
"24386","A33028828","4","1"
"24387","A35028112","4","1"
"24388","A35018112","4","1"
"24389","352018725","4","1"
"24390","352015610","4","1"
"24391","352019723","4","1"
"24392","352019430","4","1"
"24393","322018806","4","1"
"24394","322010002","4","1"
"24395","312018857","4","1"
"24396","312018855","4","1"
"24397","332010005","4","1"
"24398","A36019713","4","1"
"24399","A35019799","4","1"
"24400","A36016710","4","1"
"24401","A36948112","4","1"
"24402","A35938104","4","1"
"24403","35946707S","4","1"
"24404","A36949709","4","1"
"24432","332019951","4","1"
"24437","352019758","4","1"
"24438","352019750","4","1"
"24439","312015567","4","1"
"24441","A5012641","4","1"
"24442","A2941804","4","1"
"24443","A1941804","4","1"
"24444","A2941820","4","1"
"24445","A2922409","4","1"
"24446","A2912404","4","1"
"24447","A1912404","4","1"
"24448","A1922409","4","1"
"24449","A2911503","4","1"
"24463","A5932431","4","1"
"24465","A5931706","4","1"
"24466","A5931705","4","1"
"24467","A5932703","4","1"
"24468","A5932701","4","1"
"24469","A5932610","4","1"
"24470","A5931743","4","1"
"24471","A5931503","4","1"
"24472","A5932705","4","1"
"24473","A5932704","4","1"
"24479","A9912124","4","1"
"24480","A9921403","4","1"
"24482","A9912154","4","1"
"24483","A9912127","4","1"
"24485","A6932706","4","1"
"24486","A6932705","4","1"
"24487","A6932430","4","1"
"24488","A6932740","4","1"
"24489","A6932703","4","1"
"24490","A6932140","4","1"
"24506","A6013749","4","1"
"24507","A6013740","4","1"
"24508","A6931434","4","1"
"24509","A5932706","4","1"
"24510","A6931501","4","1"
"24511","A6931106","4","1"
"24526","A5922149","4","1"
"24527","A5922143","4","1"
"24528","A5921155","4","1"
"24539","352015733","4","1"
"24540","352019629","4","1"
"24543","352015747","4","1"
"24544","352019755","4","1"
"24545","352019731","4","1"
"24546","352019721","4","1"
"24551","352015707","4","1"
"24552","352015644","4","1"
"24553","352015643","4","1"
"24554","352015504","4","1"
"24555","352015144","4","1"
"24556","362019619","4","1"
"24557","362017749","4","1"
"24558","362017746","4","1"
"24559","362017739","4","1"
"24560","362017713","4","1"
"24561","362017712","4","1"
"24562","362017702","4","1"
"24563","362017670","4","1"
"24564","362017642","4","1"
"24565","362017619","4","1"
"24566","362017502","4","1"
"24567","352018748","4","1"
"24568","352018746S","4","1"
"24569","352018724","4","1"
"24570","352018719","4","1"
"24571","352018706","4","1"
"24572","352018646","4","1"
"24573","352018644","4","1"
"24574","352018613","4","1"
"24575","352018611","4","1"
"24576","352018531","4","1"
"24577","352018142","4","1"
"24578","352015146","4","1"
"24579","322018030","4","1"
"24580","312018009","4","1"
"24581","332019922","4","1"
"24613","312011176R","4","1"
"24614","362015753","4","1"
"24615","362015738","4","1"
"24616","362015651","4","1"
"24617","352018201","4","1"
"24618","362019105","4","1"
"24619","352019757","4","1"
"24620","352019720","4","1"
"24621","352019624","4","1"
"24622","352018781","4","1"
"24623","352018715","4","1"
"24624","352018710","4","1"
"24625","352018673","4","1"
"24626","322018837","4","1"
"24627","322010009","4","1"
"24628","312018847","4","1"
"24629","312018839","4","1"
"24630","312018806","4","1"
"24631","312018801","4","1"
"24632","312012201","4","1"
"24633","332019988","4","1"
"24634","332019952","4","1"
"24635","332019948","4","1"
"24636","332019919","4","1"
"24637","332019917","4","1"
"24638","332010001","4","1"
"24639","322018856","4","1"
"24640","36019974","4","1"
"24641","36015972","4","1"
"24642","35019975","4","1"
"24675","352019616","4","1"
"24677","392018160","4","1"
"24679","352016705","4","1"
"24680","352016704S","4","1"
"24681","352016620S","4","1"
"24682","352016614","4","1"
"24683","352016606","4","1"
"24684","352016502","4","1"
"24685","352011614","4","1"
"24686","352019714","4","1"
"24687","352019505","4","1"
"24688","352017531","4","1"
"24689","322015530","4","1"
"24690","322015507","4","1"
"24691","312019941","4","1"
"24692","312019936","4","1"
"24693","312019914","4","1"
"24694","312015577","4","1"
"24695","312015551","4","1"
"24696","312015530","4","1"
"24697","312015508","4","1"
"24698","312015506","4","1"
"24699","312011112","4","1"
"24700","312011102","4","1"
"24701","332019918","4","1"
"24702","332010008","4","1"
"24703","322019939","4","1"
"24704","392018161","4","1"
"24709","352019625","4","1"
"24710","352019507","4","1"
"24711","362019752","4","1"
"24712","362019751","4","1"
"24713","362019750","4","1"
"24714","362019749","4","1"
"24715","362019722","4","1"
"24716","362019716","4","1"
"24717","362019711","4","1"
"24718","362019709","4","1"
"24719","362019708S","4","1"
"24720","362019671","4","1"
"24721","362019625","4","1"
"24722","362019617","4","1"
"24723","362019614","4","1"
"24724","362019304","4","1"
"24725","352019756","4","1"
"24726","352019724","4","1"
"24727","352019709","4","1"
"24728","352019708S","4","1"
"24729","352019628","4","1"
"24730","352019620","4","1"
"24731","352019612","4","1"
"24732","352019611","4","1"
"24733","352019503","4","1"
"24734","312019915","4","1"
"24735","35016973","4","1"
"24795","A36948712","4","1"
"24796","A36949842","4","1"
"24797","A35948841","4","1"
"24798","A33840014","4","1"
"24799","A37949894","4","1"
"24800","A37949714","4","1"
"24801","A37948872","4","1"
"24802","A37939862","4","1"
"24803","A35939711","4","1"
"24813","352029154","4","1"
"24814","352028131","4","1"
"24815","352027553","4","1"
"24816","A33023580","4","1"
"24817","A31029508","4","1"
"24818","A31025521","4","1"
"24819","A35028102","4","1"
"24820","A36019719","4","1"
"24822","36949712","4","1"
"24824","36947766","4","1"
"24826","36947714","4","1"
"24834","35948726","4","1"
"24836","35947532","4","1"
"24838","31948802","4","1"
"24845","A35029306","4","1"
"24847","A35029108","4","1"
"24849","A35028311","4","1"
"24851","A35028309","4","1"
"24853","A35018307","4","1"
"24855","A37019602","4","1"
"24857","A36019106","4","1"
"24859","A36018704","4","1"
"24861","A36018101","4","1"
"24863","A36016603","4","1"
"24865","A37018716","4","1"
"24867","A31011104","4","1"
"24872","35940605R","4","1"
"24874","35949792","4","1"
"24878","35939723","4","1"
"24880","A6931754","4","1"
"24881","A6931750","4","1"
"24882","A6931749","4","1"
"24883","A6931740","4","1"
"24884","A6931109","4","1"
"24885","A6931107","4","1"
"24892","122018886","4","1"
"24893","122018088","4","1"
"24894","122018041","4","1"
"24895","112017788","4","1"
"24896","112017772","4","1"
"24897","112015523","4","1"
"24898","122015533","4","1"
"24899","122015523","4","1"
"24900","112018060","4","1"
"24901","112018041","4","1"
"24902","112017779","4","1"
"24903","112011618","4","1"
"24904","112018842","4","1"
"24951","A37919403","4","1"
"24953","152011192R","4","1"
"24954","152011153R","4","1"
"24955","152011732R","4","1"
"24956","152011731R","4","1"
"24957","152011721R","4","1"
"24958","152011612R","4","1"
"24959","152011755R","4","1"
"24960","152011504R","4","1"
"24961","152011321R","4","1"
"24962","152011201R","4","1"
"24963","122011619","4","1"
"24964","122011101A","4","1"
"24965","112011619","4","1"
"24966","112011101A","4","1"
"25141","152017502","4","1"
"25142","112015590","4","1"
"25144","152015705","4","1"
"25145","162018602","4","1"
"25146","152018604","4","1"
"25147","152017611","4","1"
"25148","152011643","4","1"
"25149","152011642","4","1"
"25351","312019931","4","1"
"25352","312019920","4","1"
"25353","332019947","4","1"
"25354","332019946","4","1"
"25355","332019945","4","1"
"25356","332019937","4","1"
"25357","332019905","4","1"
"25358","332010016","4","1"
"25359","332010007","4","1"
"25360","312015571","4","1"
"25361","312015543","4","1"
"25362","312015541","4","1"
"25363","312011101","4","1"
"25377","392017152","4","1"
"25378","31945505","4","1"
"25379","36949717","4","1"
"25382","35949616","4","1"
"25383","35941801","4","1"
"25384","332015545","4","1"
"25385","36945908","4","1"
"25386","31945565R","4","1"
"25389","39948993","4","1"
"25390","39948989","4","1"
"25391","39949158","4","1"
"25392","39949152","4","1"
"25398","39941702","4","1"
"25399","31945586","4","1"
"25400","31948820","4","1"
"25401","31946928","4","1"
"25402","31945581","4","1"
"25403","31945551","4","1"
"25411","33949911","4","1"
"25412","33949910","4","1"
"25413","32948002","4","1"
"25414","35949956","4","1"
"25415","31941108","4","1"
"25416","35941670","4","1"
"25417","35941611","4","1"
"25418","35941504","4","1"
"25420","36949756","4","1"
"25421","36949747","4","1"
"25422","36947944","4","1"
"25424","36947756","4","1"
"25425","36947744","4","1"
"25426","36947734","4","1"
"25427","36947726","4","1"
"25428","36947705","4","1"
"25429","36947703","4","1"
"25430","36947645","4","1"
"25431","36947383","4","1"
"25433","35949787","4","1"
"25434","35949728","4","1"
"25436","35948550","4","1"
"25437","35947786","4","1"
"25438","35946918","4","1"
"25441","35946673","4","1"
"25442","35946617","4","1"
"25443","35941912","4","1"
"25444","35941766","4","1"
"25445","35941764","4","1"
"25446","35946711","4","1"
"25447","39938151","4","1"
"25449","36937723","4","1"
"25450","31925568","4","1"
"25451","31925516","4","1"
"25453","39928985","4","1"
"25454","39928156","4","1"
"25455","32915528","4","1"
"25456","31915528","4","1"
"25542","39948988","4","1"
"25550","36947777","4","1"
"25552","35941761S","4","1"
"25553","36949731","4","1"
"25554","36949615","4","1"
"25555","35949721","4","1"
"25556","35948728","4","1"
"25558","35948703","4","1"
"25559","35948673","4","1"
"25560","35941744","4","1"
"25562","36939641","4","1"
"25563","36935705","4","1"
"25564","35931710","4","1"
"25597","112028066","4","1"
"25598","112025540","4","1"
"25599","112018850","4","1"
"25600","112018086","4","1"
"25605","332019929","4","1"
"25606","332010003","4","1"
"25607","322019912","4","1"
"25608","352015763","4","1"
"25609","352019752","4","1"
"25610","352019747","4","1"
"25611","352019745","4","1"
"25612","352019717","4","1"
"25613","352018751","4","1"
"25614","352018749","4","1"
"25615","352017772","4","1"
"25616","352015761","4","1"
"25617","312018809","4","1"
"25618","312018807","4","1"
"25619","312018804","4","1"
"25620","312015592","4","1"
"25621","312015546","4","1"
"25622","312015561","4","1"
"25884","A9012401","4","1"
"25885","A9012111","4","1"
"25886","A9012251","4","1"
"25887","A9012151","4","1"
"25888","A9012122","4","1"
"25889","A9012121","4","1"
"25890","A9011982","4","1"
"25891","A9011151","4","1"
"25892","A9011122","4","1"
"25893","A6013748","4","1"
"25894","A6013755","4","1"
"25895","A6013747","4","1"
"25896","A6013746","4","1"
"25897","A6013745","4","1"
"25898","A6013744","4","1"
"25899","A6013709","4","1"
"25900","A6013708","4","1"
"25901","A6013707","4","1"
"25902","A6013706","4","1"
"25903","A6013501","4","1"
"25904","A6013431","4","1"
"25905","A6013430","4","1"
"25906","A6013145","4","1"
"25907","A6013140","4","1"
"25908","A6013108","4","1"
"25909","A6013107","4","1"
"25910","A6013106","4","1"
"25911","A6013104","4","1"
"25912","A6013102","4","1"
"25913","A6013101","4","1"
"25914","A6012752","4","1"
"25915","A6012751","4","1"
"25916","A6012742","4","1"
"25917","A6012741","4","1"
"25918","A6012720","4","1"
"25919","A6012719","4","1"
"25920","A6012712","4","1"
"25921","A6012709","4","1"
"25922","A6012701","4","1"
"25923","A6012641","4","1"
"25924","A6012461","4","1"
"25925","A6012101","4","1"
"25926","A6011840","4","1"
"25927","A6011753","4","1"
"25928","A6011751","4","1"
"25929","A6011748","4","1"
"25930","A6011747","4","1"
"25931","A6011743","4","1"
"25932","A6011742","4","1"
"25933","A6011741","4","1"
"25934","A6011740","4","1"
"25935","A6011710","4","1"
"25936","A6011709","4","1"
"25937","A6011708","4","1"
"25938","A6011705","4","1"
"25939","A6011704","4","1"
"25940","A6011701","4","1"
"25941","A6011611","4","1"
"25942","A6011610","4","1"
"25943","A6011502","4","1"
"25944","A6011501","4","1"
"25945","A6011434","4","1"
"25946","A6011432","4","1"
"25947","A6011143","4","1"
"25948","A6011141","4","1"
"25949","A6011111","4","1"
"25950","A6011106","4","1"
"25951","A6011105","4","1"
"25952","A5012810","4","1"
"25953","A5012777","4","1"
"25954","A5012720","4","1"
"25955","A5012719","4","1"
"25956","A5012711","4","1"
"25957","A5012701","4","1"
"25958","A5012506","4","1"
"25959","A5012505","4","1"
"25960","A5012430","4","1"
"25961","A5011840","4","1"
"25962","A5011810","4","1"
"25963","A5011753","4","1"
"25964","A5011746","4","1"
"25965","A5011744","4","1"
"25966","A5011743","4","1"
"25967","A5011742","4","1"
"25968","A5011740","4","1"
"25969","A5011715","4","1"
"25970","A5011714","4","1"
"25971","A5011712","4","1"
"25972","A5011711","4","1"
"25973","A5011710","4","1"
"25974","A5011708","4","1"
"25975","A5011707","4","1"
"25976","A5011706","4","1"
"25977","A5011705","4","1"
"25978","A5011701","4","1"
"25979","A5011652","4","1"
"25980","A5011610","4","1"
"25981","A5011502","4","1"
"25982","A5011501","4","1"
"25983","A5011433","4","1"
"25984","A5011432","4","1"
"25985","A5011430","4","1"
"25986","A5011301","4","1"
"25987","A5011141","4","1"
"25988","A5011140","4","1"
"25989","A1011501","4","1"
"25990","A1012418","4","1"
"25992","A9912153","4","1"
"25993","A9911152","4","1"
"25995","A1922408","4","1"
"25996","A5942640","4","1"
"25997","A5941504","4","1"
"25998","A5941503","4","1"
"25999","A5941502","4","1"
"26000","A2922960","4","1"
"26001","A6931742","4","1"
"26002","A5932141","4","1"
"26003","A5931610","4","1"
"26006","A5922156","4","1"
"26007","A5921159","4","1"
"26143","352019795","4","1"
"26144","362019753","4","1"
"26145","362017792","4","1"
"26146","362017773","4","1"
"26147","362017743","4","1"
"26148","362017716","4","1"
"26149","362017551","4","1"
"26150","352019762","4","1"
"26151","352017773","4","1"
"26155","39948992","4","1"
"26156","39942741","4","1"
"26162","35938154","4","1"
"26163","35939143","4","1"
"26186","122017779","4","1"
"26187","122017772","4","1"
"26190","96018613","4","1"
"26191","95018717","4","1"
"26192","95018643","4","1"
"26196","112011621S","4","1"
"26197","112018021R","4","1"
"26200","A35918743A","4","1"
"26205","112028656","4","1"
"26208","352019798","4","1"
"26209","362019792","4","1"
"26210","362017790","4","1"
"26211","362017717","4","1"
"26212","362017711","4","1"
"26213","362017382","4","1"
"26214","352018727","4","1"
"26215","352018726","4","1"
"26216","322018839","4","1"
"26217","322018835","4","1"
"26218","322018802","4","1"
"26219","322018032","4","1"
"26220","322015505","4","1"
"26221","312018856","4","1"
"26222","332015542","4","1"
"26238","152017759","4","1"
"26239","152017350","4","1"
"26242","162017737","4","1"
"26243","162017329","4","1"
"26246","95027160","4","1"
"26248","A5942503","4","1"
"26249","A6942945","4","1"
"26251","A9911123","4","1"
"26253","A1922407","4","1"
"26255","A6941438","4","1"
"26256","A5942972","4","1"
"26257","A5942436","4","1"
"26258","A2931506","4","1"
"26261","A9922252","4","1"
"26262","A9922251","4","1"
"26265","A6932610","4","1"
"26266","A6931741","4","1"
"26267","A5932741","4","1"
"26268","A5932611","4","1"
"26269","A5931742","4","1"
"26270","A9932254","4","1"
"26271","A9932153","4","1"
"26272","A2931810","4","1"
"26275","A5921304","4","1"
"26314","152011730R","4","1"
"26315","152017768","4","1"
"26316","152017763","4","1"
"26317","152017751","4","1"
"26318","152017715","4","1"
"26319","152011725","4","1"
"26320","152011721","4","1"
"26321","152017736","4","1"
"26322","152011701","4","1"
"26323","152011726","4","1"
"26334","352016703","4","1"
"26335","362019710","4","1"
"26336","362017723","4","1"
"26337","362017715","4","1"
"26338","352019728","4","1"
"26344","11945563","4","1"
"26346","A5012639","4","1"
"26347","A5011741","4","1"
"26351","162018799","4","1"
"26352","162018792","4","1"
"26353","162018714","4","1"
"26354","152018717","4","1"
"26355","152018151","4","1"
"26411","A2022404","4","1"
"26412","A1022404","4","1"
"26414","A5942974","4","1"
"26417","A6942711","4","1"
"26419","A6941943","4","1"
"26421","A6941706","4","1"
"26431","A9941171","4","1"
"26432","A9912152","4","1"
"26433","A6942709","4","1"
"26435","A6941501","4","1"
"26436","A6941435","4","1"
"26440","A5942746","4","1"
"26442","A5941703","4","1"
"26443","A5941501","4","1"
"26445","A2922980","4","1"
"26446","A1922980","4","1"
"26447","A1922960","4","1"
"26448","A5922322","4","1"
"26449","A6931747","4","1"
"26450","A6931104","4","1"
"26451","A6931102","4","1"
"26454","A5922155","4","1"
"26455","A5921158","4","1"
"26512","H62018712","4","1"
"26513","352016701","4","1"
"26514","352011742","4","1"
"26516","352019725","4","1"
"26517","352019713","4","1"
"26519","352019617","4","1"
"26521","352018718","4","1"
"26522","362027142","4","1"
"26523","352025165","4","1"
"26531","35918650","4","1"
"26532","36939727","4","1"
