goodsId,singleProductId,sku,barcode
104397,120097,11638802-5D8CN,6903599565629
104914,120096,12638885-17.5CN,6903599597385
104268,120095,11622201-18.5CN,6903599528334
103554,120094,12625560-46CN,6903599548004
104084,120093,32618839-134CN,6903599707883
104838,120092,91635505-59.5CN,6911713000215
103763,120091,11638035-48.5CN,6903599582664
104415,120090,11638045-47CN,6903599583272
103704,120089,12637772-47.5CN,6903599592267
104013,120088,11638885-310.5CN,6903599586297
104610,120087,12626602-77CN,6903599549735
103574,120086,32614837-134CN,6903599736456
104303,120085,91625505-16.5CN,6913794794229
104618,120084,12626602-17.5CN,6903599549445
104888,120083,12625501-26CN,6903599545409
103812,120082,12625588-45CN,6903599548592
104529,120081,11625533-46.5CN,6903599531303
104800,120080,92628004-48.5CN,6911713005814
104313,120079,14625511-612CN,6903599557846
104234,120078,11638003-38CN,6903599580493
104793,120077,11635586-3E10.5CN,6903599574867
104341,120076,12638821-17CN,6903599596258
104789,120075,11635552-6E7.5CN,6903599572337
104122,120074,91625515-38CN,6913794795851
104591,120073,11637778-36.5CN,6903599579510
104889,120072,91628095-36.5CN,6913794797183
104631,120071,11635588-5E7CN,6903599575604
103712,120070,11622204-48CN,6903599557969
104585,120069,11637778-17CN,6903599579367
103628,120068,31625505-238CN,6903599714553
104131,120067,11638001-3D9.5CN,6903599580059
103884,120066,31622202-637CN,6903599716694
104725,120065,11621308-47CN,6903599528228
104887,120064,32628805-136CN,6903599721681
103585,120063,11631002-29CN,6903599567326
104809,120062,92628004-26CN,6911713005630
104074,120061,32629908-129CN,6903599722015
104697,120060,11635552-2E8.5CN,6903599571712
104321,120059,12638810-27.5CN,6903599566916
103600,120058,12638032-35.5CN,6903599594780
104702,120057,12625558-37CN,6903599547809
104306,120056,91625505-37.5CN,6913794794403
104037,120055,12625533-56.5CN,6903599560082
104102,120054,11631105-39CN,6903599568125
104701,120053,11628802-37.5CN,6903599542149
104232,120052,11638003-49.5CN,6903599580608
103816,120051,32639902-332CN,6903599734315
104537,120050,31634522-137CN,6903599737279
103710,120049,11622204-29.5CN,6903599529072
104036,120048,11635501-57CN,6903599570647
103969,120047,14631305-311CN,6903599597576
104397,120046,11638802-5D10.5CN,6903599565582
103569,120045,12635501-17.5CN,6903599586822
104880,120044,31629945-130CN,6903599719688
103923,120043,12625511-56.5CN,6903599546055
104553,120042,11638802-1D9.5CN,6903599565179
104756,120041,11635586-5D8CN,6903599574980
104848,120040,11628855-38CN,6903599544860
103717,120039,11628805-48.5CN,6903599542729
104189,120038,31614518-238CN,6903599723906
104784,120037,11627773-510.5CN,6903599559246
104341,120036,12638821-18CN,6903599596272
103736,120035,12626605-26CN,6903599549865
104847,120034,12634489-37CN,6903599586730
104360,120033,12628805-26CN,6903599554753
104791,120032,11628006-48CN,6903599539323
104424,120031,11625500-48CN,6903599529843
103861,120030,71621804-142CN,6930280709536
103807,120029,12637772-26CN,6903599592076
103703,120028,11622204-56.5CN,6903599529171
104253,120027,11637772-49.5CN,6903599578292
104327,120026,31629941-328CN,6903599719619
104150,120025,31625513-239CN,6903599717349
103671,120024,11636602-29.5CN,6903599576779
104012,120023,11638885-46.5CN,6903599586389
104084,120022,32618839-132CN,6903599707869
103742,120021,11638022-27CN,6903599581759
104140,120020,91626630-39CN,6913794796278
104533,120019,31620002-226CN,6903599713655
104851,120018,91625501-17.5CN,6913794793925
104752,120017,11627773-410.5CN,6903599538340
104474,120016,12635588-65.5CN,6903599590546
103768,120015,12625531-68.5CN,6903599546413
104079,120014,12627710-16CN,6903599550731
103997,120013,11631301-36.5CN,6903599568798
103955,120012,31626966-234CN,6903599712054
103573,120011,12635501-38CN,6903599586990
104446,120010,11638802-2D9CN,6903599584033
104436,120009,11637776-38CN,6903599564981
104563,120008,11628035-210.5CN,6903599540077
104413,120007,11638045-17.5CN,6903599583043
103738,120006,31626601-238CN,6903599718452
103952,120005,11628049-29.5CN,6903599541463
104279,120004,11627710-59CN,6903599537527
103950,120003,31635515-339CN,6903599728819
104631,120002,11635588-5E9CN,6903599575642
104719,120001,11635557-47.5CN,6903599572894
104615,120000,11635566-27CN,6903599573921
104741,119999,11612201-37.5CN,6903599562895
104112,119998,12633301-25CN,6903599586532
104185,119997,32629941-131CN,6903599712955
103957,119996,11635563-106.5CN,6903599573518
104917,119995,12628850-18CN,6903599556689
104765,119994,12625543-36CN,6903599547151
104095,119993,11631307-710.5CN,6903599564226
104190,119992,31629944-132CN,6903599712405
104292,119991,11621105-27.5CN,6903599526323
104158,119990,11631305-29.5CN,6903599569658
104805,119989,12638885-38.5CN,6903599597569
104440,119988,32626970-236CN,6903599712832
103575,119987,12635501-25CN,6903599586853
104457,119986,32614544-235CN,6903599724224
104860,119985,11621304-78CN,6903599527207
103879,119984,32616631-235CN,6903599710890
104166,119983,14625588-111.5CN,6903599557853
103961,119982,31620042-127CN,6903599716175
104458,119981,11628806-57.5CN,6903599543108
104870,119980,31631101-339CN,6903599727065
103890,119979,11638801-2E9.5CN,6903599583647
104155,119978,11631305-510.5CN,6903599563823
104167,119977,11628830-39CN,6903599544167
104213,119976,11625531-76.5CN,6903599531013
103699,119975,11637773-16.5CN,6903599578391
103885,119974,12635563-27.5CN,6903599589380
103713,119973,12626605-37.5CN,6903599549964
104515,119972,11635599-59.5CN,6903599576212
104679,119971,12637777-28.5CN,6903599593240
104530,119970,11628046-18.5CN,6903599541296
104876,119969,91625512-38CN,6913794795295
104573,119968,11635531-27.5CN,6903599570890
103581,119967,11634489-17.5CN,6903599570173
104621,119966,11635566-46.5CN,6903599574072
103850,119965,11638801-5E8.5CN,6903599583944
104235,119964,11625588-77.5CN,6903599533963
104480,119963,11628806-29CN,6903599542897
104100,119962,11638845-28CN,6903599585450
104359,119961,11635562-69CN,6903599573327
104155,119960,11631305-56.5CN,6903599563830
104451,119959,31629904-231CN,6903599715109
104095,119958,11631307-77CN,6903599564240
104180,119957,91625513-39.5CN,6913794795646
104840,119956,12625591-26CN,6903599549018
104063,119955,11625501-19CN,6903599530023
104423,119954,31639906-331CN,6903599731598
103891,119953,11626957-239CN,6903599561621
104698,119952,11628802-58CN,6903599542316
103695,119951,31639903-131CN,6903599731345
103597,119950,91628004-69CN,6913794796919
103557,119949,31625503-334CN,6903599714447
104623,119948,31635509-334CN,6903599728208
103737,119947,11627775-18CN,6903599538531
103944,119946,11638885-19.5CN,6903599586204
104118,119945,11638810-29CN,6903599584590
104322,119944,91621110-36.5CN,6913794793741
104005,119943,31635506-338CN,6903599728109
104141,119942,12628818-15.5CN,6903599557471
103604,119941,12635569-57CN,6903599590010
104851,119940,91625501-19CN,6913794793956
104369,119939,31634515-134CN,6903599735800
104298,119938,12635535-27.5CN,6903599587386
103856,119937,12638802-25.5CN,6903599595343
104336,119936,31614806-239CN,6903599724811
104055,119935,11612202-46.5CN,6903599563274
104584,119934,31625508-138CN,6903599714690
103701,119933,11637773-28.5CN,6903599578513
103935,119932,11631303-68.5CN,6903599569238
103941,119931,12625568-18.5CN,6903599560457
104365,119930,11635562-26.5CN,6903599573037
103763,119929,11638035-49CN,6903599582671
104200,119928,91625507-17CN,6913794794557
104802,119927,31634904-129CN,6903599737385
104609,119926,11626605-18.5CN,6903599534946
104302,119925,12638845-46CN,6903599596951
104822,119924,11638855-39CN,6903599586037
104904,119923,11631304-17CN,6903599569283
103653,119922,11626608-19CN,6903599535271
104029,119921,31635517-335CN,6903599728918
104692,119920,12628042-18CN,6903599553794
104469,119919,11638012-29CN,6903599580998
104053,119918,11612202-19.5CN,6903599563090
103585,119917,11631002-29.5CN,6903599567333
104903,119916,31634508-335CN,6903599737187
103880,119915,31622202-134CN,6903599714027
104785,119914,11628800-17CN,6903599541654
104058,119913,31614514-134CN,6903599713259
103563,119912,32636601-335CN,6903599733554
103926,119911,12625511-26.5CN,6903599545812
104711,119910,11628015-46.5CN,6903599539767
104089,119909,11638001-1E8CN,6903599579787
104618,119908,12626602-15CN,6903599549391
103647,119907,12628806-47CN,6903599555170
103754,119906,11637775-5E7.5CN,6903599579299
104306,119905,91625505-38CN,6913794794410
104569,119904,12628011-36.5CN,6903599553442
104798,119903,11635552-5E7.5CN,6903599572177
104227,119902,11626956-440CN,6903599561515
103927,119901,12625511-37CN,6903599545904
103840,119900,12628802-15CN,6903599554180
104738,119899,12635560-87.5CN,6903599566435
103794,119898,11625545-29.5CN,6903599531914
104240,119897,11625588-27CN,6903599533550
103842,119896,12627772-16.5CN,6903599552025
104856,119895,31635514-137CN,6903599728444
104130,119894,32626603-134CN,6903599715499
104467,119893,11625511-67CN,6903599530788
103795,119892,32618843-235CN,6903599708194
104065,119891,11625501-29.5CN,6903599530115
104208,119890,11628040-67.5CN,6903599540640
104154,119889,11625593-59.5CN,6903599534403
104743,119888,11612201-49.5CN,6903599563014
104637,119887,11638025-38CN,6903599582091
103838,119886,12628802-28CN,6903599554326
103633,119885,11622202-210.5CN,6903599528686
103947,119884,31631111-133CN,6903599727218
103716,119883,11626602-58CN,6903599534779
103596,119882,11625541-27.5CN,6903599531556
103758,119881,31635519-239CN,6903599729304
104218,119880,12627775-45.5CN,6903599552643
103899,119879,31639907-128CN,6903599731611
103552,119878,12625560-35.5CN,6903599560310
104769,119877,11635552-3D6.5CN,6903599571750
103708,119876,32625502-237CN,6903599715222
104265,119875,31629908-228CN,6903599719411
103858,119874,92625507-36CN,6913794797831
104573,119873,11635531-28CN,6903599570906
104546,119872,12635563-126.5CN,6903599597750
104869,119871,32615544-236CN,6903599710524
104151,119870,31625513-333CN,6903599717356
103906,119869,11628036-28.5CN,6903599559727
104837,119868,12625591-16.5CN,6903599548943
104375,119867,11636601-39CN,6903599576526
104605,119866,31636601-136CN,6903599730119
104589,119865,12635599-25.5CN,6903599590621
103582,119864,12635536-36.5CN,6903599587768
104692,119863,12628042-17.5CN,6903599553787
104377,119862,71621905-842CN,6930280711959
104806,119861,31635512-233CN,6903599728260
103777,119860,11627775-610.5CN,6903599538739
103706,119859,12637772-68.5CN,6903599592441
104299,119858,12635535-18CN,6903599587317
103851,119857,11638801-5D9CN,6903599583876
104161,119856,32619930-330CN,6903599708927
104248,119855,11637772-19.5CN,6903599578056
103654,119854,32615548-434CN,6903599707319
104566,119853,12628011-26CN,6903599553350
103639,119852,11631102-28CN,6903599567708
104861,119851,31614508-239CN,6903599723562
104252,119850,11637772-37.5CN,6903599578179
103837,119849,12628802-56.5CN,6903599554524
103579,119848,12635536-18.5CN,6903599587645
104077,119847,12627756-38.5CN,6903599551905
103764,119846,11628045-39.5CN,6903599541166
104548,119845,11626958-344CN,6903599561911
103582,119844,12635536-37CN,6903599587775
104100,119843,11638845-210.5CN,6903599585412
103975,119842,32639906-230CN,6903599734544
104103,119841,11638001-4D6.5CN,6903599580158
104356,119840,32638801-134CN,6903599733608
103679,119839,71621808-340CN,6930280709888
104737,119838,31534507-234CN,6903599701645
104524,119837,32635517-235CN,6903599732830
104708,119836,12625569-56CN,6903599548370
104732,119835,32626964-137CN,6903599712726
104910,119834,32618838-134CN,6903599707678
103954,119833,11628049-17CN,6903599559895
104138,119832,12628818-37CN,6903599556108
104049,119831,11638850-27.5CN,6903599585689
103787,119830,31626961-336CN,6903599711514
104849,119829,11628855-48.5CN,6903599544952
104516,119828,11637710-47CN,6903599577448
103640,119827,11625552-610.5CN,6903599532287
104114,119826,31631104-239CN,6903599727133
104616,119825,31615531-1 40#000CN,6903599709702
104687,119824,12627715-68CN,6903599551257
104363,119823,32614836-134CN,6903599724835
104583,119822,12626966-139CN,6903599562437
104262,119821,31625502-336CN,6903599716892
104302,119820,12638845-46.5CN,6903599596968
104665,119819,31624511-132CN,6903599722565
104743,119818,11612201-49CN,6903599563007
104628,119817,32635506-333CN,6903599732458
104485,119816,11621101-19CN,6903599526118
104441,119815,12637773-38.5CN,6903599592601
104707,119814,12638815-38CN,6903599596197
103651,119813,11626608-56.5CN,6903599535387
104021,119812,11621307-28CN,6903599527528
103594,119811,11625541-36.5CN,6903599531617
104841,119810,91635505-39CN,6911713000048
103824,119809,31632202-237CN,6903599727812
104713,119808,11635557-17.5CN,6903599572658
104542,119807,12627773-58CN,6903599552537
103765,119806,31614104-334CN,6903599735039
104914,119805,12638885-17CN,6903599597378
104611,119804,11626605-27.5CN,6903599535004
104471,119803,32629947-231CN,6903599713051
104059,119802,31620044-125CN,6903599716274
104646,119801,11621110-36.5CN,6903599526545
104777,119800,11638010-37CN,6903599580790
104050,119799,11612202-28.5CN,6903599563151
104345,119798,11625562-48.5CN,6903599533215
104603,119797,32625505-137CN,6903599720554
104075,119796,12627756-47CN,6903599551950
103991,119795,31638803-138CN,6903599730690
104781,119794,11638010-16.5CN,6903599580622
103662,119793,11628818-49.5CN,6903599543863
103667,119792,31634514-136CN,6903599725467
103657,119791,32620042-122CN,6903599720158
104615,119790,11635566-28.5CN,6903599573952
103889,119789,11626957-141CN,6903599561584
104560,119788,32625516-135CN,6903599720950
104163,119787,31631113-333CN,6903599727553
104184,119786,31628807-233CN,6903599719176
104340,119785,11626965-142CN,6903599562246
104312,119784,11628042-48CN,6903599540817
103966,119783,32628802-234CN,6903599721544
104039,119782,11635501-410.5CN,6903599570548
104520,119781,11637710-39.5CN,6903599577417
104379,119780,91628001-58CN,6913794796490
104661,119779,31635527-334CN,6903599729670
103989,119778,11621003-69.5CN,6903599526040
103765,119777,31614104-335CN,6903599735046
104760,119776,31635529-237CN,6903599729779
103616,119775,11638039-210.5CN,6903599582770
104108,119774,11638001-4E7CN,6903599580233
104233,119773,11625588-68.5CN,6903599533901
103656,119772,32615548-135CN,6903599707197
104914,119771,12638885-18CN,6903599597392
104455,119770,11622205-26.5CN,6903599529331
104100,119769,11638845-27.5CN,6903599585443
104040,119768,31629948-129CN,6903599719770
103554,119767,12625560-47CN,6903599548028
104599,119766,12635599-65CN,6903599590935
104157,119765,11631305-37CN,6903599563687
104671,119764,12628830-57CN,6903599556504
103977,119763,12637778-36CN,6903599593592
103991,119762,31638803-137CN,6903599730683
104884,119761,91628095-17CN,6913794797039
103645,119760,32638802-337CN,6903599733813
104087,119759,32618839-337CN,6903599711095
104705,119758,12638815-25CN,6903599596050
103618,119757,11638039-56.5CN,6903599582947
104586,119756,12638825-37CN,6903599596654
103574,119755,32614837-133CN,6903599736449
103746,119754,11628010-38.5CN,6903599559390
103661,119753,31628802-335CN,6903599718841
103992,119752,11621003-48CN,6903599525876
104644,119751,12636602-28CN,6903599591154
104285,119750,11636610-49.5CN,6903599577172
104799,119749,11635552-5D8.5CN,6903599572115
103982,119748,12628855-57CN,6903599556986
103911,119747,12635552-58.5CN,6903599588208
104678,119746,12637777-37.5CN,6903599593301
104273,119745,12637716-36.5CN,6903599591840
104163,119744,31631113-334CN,6903599727492
104767,119743,12625543-16.5CN,6903599547007
103856,119742,12638802-28CN,6903599595398
104564,119741,12628011-45.5CN,6903599553503
104901,119740,11627716-57.5CN,6903599537817
104598,119739,11635531-18.5CN,6903599570838
103922,119738,31638801-235CN,6903599730317
104720,119737,12635571-47.5CN,6903599590188
104833,119736,11626963-240CN,6903599562109
104234,119735,11638003-37CN,6903599580479
104815,119734,11628006-26.5CN,6903599539217
104719,119733,11635557-49CN,6903599572924
104246,119732,31614808-235CN,6903599735534
104340,119731,11626965-143CN,6903599562253
104016,119730,11621307-18.5CN,6903599527450
104635,119729,11625531-28CN,6903599530962
104062,119728,32635525-238CN,6903599733042
103594,119727,11625541-39CN,6903599531662
104119,119726,31615520-234CN,6903599709108
103675,119725,31625527-138CN,6903599718179
103568,119724,32629904-131CN,6903599715628
103811,119723,12635554-25.5CN,6903599588307
103829,119722,12628045-17CN,6903599561102
104217,119721,11628040-49.5CN,6903599540619
104524,119720,32635517-236CN,6903599732847
103954,119719,11628049-18CN,6903599559918
104485,119718,11621101-19.5CN,6903599526125
103787,119717,31626961-337CN,6903599711521
104019,119716,32635514-334CN,6903599732588
104046,119715,12625533-17.5CN,6903599560020
103581,119714,11634489-18CN,6903599570180
104409,119713,32619929-226CN,6903599708651
103898,119712,11631111-19CN,6903599598047
104223,119711,11626956-142CN,6903599561355
103869,119710,31614106-237CN,6903599736784
103551,119709,12625560-17.5CN,6903599547953
104528,119708,31614105-239CN,6903599725009
104461,119707,11628806-66.5CN,6903599543160
104421,119706,11625500-210.5CN,6903599529645
104583,119705,12626966-138CN,6903599562420
103791,119704,12638001-28CN,6903599593790
103734,119703,11635563-77CN,6903599573846
103937,119702,11631303-58CN,6903599569146
104691,119701,11628802-19.5CN,6903599542026
104317,119700,12638810-48CN,6903599567081
103948,119699,31635515-135CN,6903599728635
103970,119698,31621104-137CN,6903599716489
104784,119697,11627773-59.5CN,6903599538487
103683,119696,11631190-37CN,6903599568484
104863,119695,11621304-99.5CN,6903599527399
103942,119694,12625568-27.5CN,6903599560518
104427,119693,11625500-68.5CN,6903599529935
104081,119692,12627710-65CN,6903599550953
103616,119691,11638039-29.5CN,6903599582848
104175,119690,32620008-227CN,6903599720141
104776,119689,31638804-434CN,6903599730935
103641,119688,11625552-58CN,6903599532249
104542,119687,12627773-57CN,6903599552513
104643,119686,12636602-15CN,6903599591017
104565,119685,32614540-335CN,6903599724101
104813,119684,12628808-25.5CN,6903599555460
104153,119683,11625593-68.5CN,6903599534465
104627,119682,31622201-135CN,6903599713822
103573,119681,12635501-35.5CN,6903599586945
104773,119680,31638804-136CN,6903599730812
104543,119679,12635563-107CN,6903599589298
104450,119678,32625503-235CN,6903599720417
104229,119677,11625553-29CN,6903599532508
104843,119676,11631306-26.5CN,6903599569757
103668,119675,11636602-110.5CN,6903599576625
104352,119674,11628808-110.5CN,6903599543238
104901,119673,11627716-57CN,6903599537800
104740,119672,11635552-4D8CN,6903599571941
104772,119671,32619922-127CN,6903599708293
104539,119670,31622201-434CN,6903599713952
104494,119669,11628011-17.5CN,6903599539392
104016,119668,11621307-110.5CN,6903599527405
104443,119667,12637773-47.5CN,6903599592663
103672,119666,11636602-38.5CN,6903599576830
104126,119665,31628805-236CN,6903599718995
103635,119664,11631102-59.5CN,6903599567975
104366,119663,11635562-310.5CN,6903599573105
104420,119662,12638002-15.5CN,6903599593905
104372,119661,31634515-338CN,6903599735916
103874,119660,11637775-2D10.5CN,6903599578780
104706,119659,12638815-17.5CN,6903599596029
103882,119658,12635563-47CN,6903599589458
103627,119657,91625508-37CN,6913794795035
104295,119656,32615549-133CN,6903599707357
104865,119655,31629945-228CN,6903599719718
104730,119654,12625532-38.5CN,6903599546567
104032,119653,31629902-128CN,6903599719312
104299,119652,12635535-17CN,6903599587294
104446,119651,11638802-2D6.5CN,6903599583982
104115,119650,31631104-333CN,6903599727140
104066,119649,11625501-47.5CN,6903599530238
104685,119648,31638802-139CN,6903599730492
104893,119647,12625501-75.5CN,6903599545638
103670,119646,11628818-18CN,6903599543597
103627,119645,91625508-39.5CN,6913794795080
104852,119644,11621304-29CN,6903599527061
104382,119643,12638801-46.5CN,6903599595282
104871,119642,31631101-134CN,6903599726877
103982,119641,12628855-58.5CN,6903599557013
104264,119640,11626967-344CN,6903599562697
104510,119639,12628810-47CN,6903599555941
104006,119638,31635506-134CN,6903599727928
104287,119637,11635560-77.5CN,6903599564653
104048,119636,11638850-49CN,6903599585870
104703,119635,11628802-46.5CN,6903599542200
104338,119634,91625505-46.5CN,6913794794465
103693,119633,32625513-233CN,6903599715420
103753,119632,11628010-49CN,6903599559482
104068,119631,11625501-68CN,6903599530320
104318,119630,12638810-18.5CN,6903599566855
104444,119629,12637773-58CN,6903599592755
104642,119628,11621110-18.5CN,6903599526507
103577,119627,12635536-45.5CN,6903599587829
104404,119626,31625519-136CN,6903599717592
104272,119625,11622201-37CN,6903599528464
104099,119624,11631105-510.5CN,6903599568224
104505,119623,11637710-57.5CN,6903599577530
103782,119622,11627775-79CN,6903599538876
104162,119621,32619930-129CN,6903599708859
104832,119620,12625549-47CN,6903599547410
104093,119619,11631307-28CN,6903599564028
103773,119618,11628045-48.5CN,6903599541227
104475,119617,12635588-56.5CN,6903599590485
103928,119616,12625511-17.5CN,6903599545751
104240,119615,11625588-28CN,6903599533574
104171,119614,31639922-130CN,6903599731734
104329,119613,31624966-233CN,6903599723319
104856,119612,31635514-136CN,6903599728437
104012,119611,11638885-48CN,6903599586419
103607,119610,91628004-106.5CN,6911713005463
104194,119609,31621102-234CN,6903599716380
104878,119608,31635525-133CN,6903599729380
104210,119607,31614107-236CN,6903599724576
104269,119606,31629908-131CN,6903599719398
104435,119605,12628856-16CN,6903599557037
103902,119604,12628010-57.5CN,6903599553237
104483,119603,91626603-39.5CN,6913794796049
104014,119602,12637710-17CN,6903599591536
103773,119601,11628045-47CN,6903599541197
103887,119600,31639971-129CN,6903599731826
104771,119599,32625509-335CN,6903599720653
104753,119598,31626603-235CN,6903599718568
104125,119597,11638810-78CN,6903599584811
103908,119596,11635532-49CN,6903599571323
104492,119595,31614103-336CN,6903599734902
104199,119594,11628850-58.5CN,6903599544792
104530,119593,11628046-19CN,6903599541302
104211,119592,31634524-134CN,6903599736081
104480,119591,11628806-28CN,6903599542873
103974,119590,31621104-435CN,6903599716533
104853,119589,91625501-26.5CN,6913794793987
104378,119588,12638801-28.5CN,6903599595169
104443,119587,12637773-45CN,6903599592618
103819,119586,12635554-16.5CN,6903599588246
104445,119585,12637773-65.5CN,6903599592786
104092,119584,11638001-1D10.5CN,6903599579664
104436,119583,11637776-39.5CN,6903599565018
104192,119582,31639922-228CN,6903599731765
103757,119581,92625505-38.5CN,6913794797565
104682,119580,12627715-88.5CN,6903599551424
104610,119579,12626602-76CN,6903599560822
104667,119578,11628835-29CN,6903599544327
104416,119577,12638002-48CN,6903599594193
104888,119576,12625501-25CN,6903599545386
103945,119575,31631111-337CN,6903599727393
104744,119574,12635560-48CN,6903599566206
104005,119573,31635506-339CN,6903599728116
104814,119572,12628808-38CN,6903599555590
104205,119571,31624519-135CN,6903599722756
103812,119570,12625588-46CN,6903599548615
104613,119569,31626964-238CN,6903599711811
104460,119568,11625511-18CN,6903599530481
103853,119567,11635554-37CN,6903599572481
103863,119566,32635518-234CN,6903599732946
104267,119565,12637716-45.5CN,6903599591901
104305,119564,12638845-28.5CN,6903599596845
103686,119563,12635567-26.5CN,6903599589762
104206,119562,11625531-67.5CN,6903599558195
104574,119561,32639903-129CN,6903599734339
104460,119560,11625511-16.5CN,6903599530450
103958,119559,32625519-334CN,6903599721186
104439,119558,12628856-37.5CN,6903599557174
104098,119557,11638845-18.5CN,6903599585382
104883,119556,12625501-38CN,6903599545522
103729,119555,12636610-35CN,6903599591338
103821,119554,12635552-15CN,6903599587898
103701,119553,11637773-27CN,6903599578483
104146,119552,32635532-335CN,6903599733370
104386,119551,91628001-36.5CN,6913794796384
103753,119550,11628010-47.5CN,6903599559451
104881,119549,31635525-338CN,6903599729502
104453,119548,11622205-17.5CN,6903599529270
103798,119547,11625545-56.5CN,6903599532058
104107,119546,11625560-16.5CN,6903599532690
104047,119545,11638850-310.5CN,6903599585733
104397,119544,11638802-5D8.5CN,6903599565636
104751,119543,11627773-39CN,6903599538326
104287,119542,11635560-78CN,6903599564660
104793,119541,11635586-3E7CN,6903599574881
104117,119540,11638810-110.5CN,6903599584453
103711,119539,11622204-38.5CN,6903599529133
104503,119538,11637710-66.5CN,6903599577592
103823,119537,31625509-137CN,6903599717042
104220,119536,12627775-27.5CN,6903599552605
103718,119535,11637775-4E8CN,6903599579145
103994,119534,12627716-58.5CN,6903599551660
103620,119533,11638039-47.5CN,6903599582886
104118,119532,11638810-26.5CN,6903599584545
104707,119531,12638815-35.5CN,6903599596142
104531,119530,31614105-333CN,6903599724330
104597,119529,12637775-37CN,6903599592977
104464,119528,11638012-48.5CN,6903599581063
104060,119527,31614514-339CN,6903599713389
103697,119526,12635556-47CN,6903599588734
103613,119525,11626955-144CN,6903599561195
103846,119524,11625532-19.5CN,6903599531150
104697,119523,11635552-2E7CN,6903599571682
104367,119522,11635562-17.5CN,6903599572979
103871,119521,11625532-37.5CN,6903599531259
104820,119520,12638850-37.5CN,6903599597224
104418,119519,12638002-35CN,6903599594056
103748,119518,11625569-38CN,6903599533345
104482,119517,91626603-48.5CN,6913794796100
103674,119516,31625527-436CN,6903599718292
103731,119515,12628800-36CN,6903599554043
104104,119514,11638845-36.5CN,6903599585504
104003,119513,11638020-48CN,6903599581612
104403,119512,11612203-28CN,6903599563465
103559,119511,11638015-27CN,6903599581193
104397,119510,11638802-5D7CN,6903599565605
104813,119509,12628808-25CN,6903599555453
104722,119508,12635571-18CN,6903599590119
103751,119507,11628010-56.5CN,6903599559512
103712,119506,11622204-47.5CN,6903599557952
104415,119505,11638045-48CN,6903599583296
104756,119504,11635586-5D10.5CN,6903599574942
104684,119503,31638802-233CN,6903599730508
103799,119502,11625545-47.5CN,6903599531990
104018,119501,11621307-36.5CN,6903599527573
104324,119500,31624966-139CN,6903599723296
104061,119499,32626601-138CN,6903599721407
104882,119498,12625501-48.5CN,6903599545614
104290,119497,32615549-338CN,6903599710760
104015,119496,12637710-58.5CN,6903599591802
104631,119495,11635588-5E10.5CN,6903599575581
104501,119494,11638802-4E10.5CN,6903599565506
104571,119493,11628035-49CN,6903599540299
103648,119492,12628806-58.5CN,6903599555286
104572,119491,12628011-18.5CN,6903599553329
103642,119490,12628806-67.5CN,6903599555347
104313,119489,14625511-611CN,6903599557822
104668,119488,32615553-236CN,6903599710807
104632,119487,12638068-15.5CN,6903599594865
104721,119486,31635518-334CN,6903599729113
104817,119485,12628808-16.5CN,6903599555408
104122,119484,91625515-37CN,6913794795837
104611,119483,11626605-210.5CN,6903599534977
104259,119482,11635571-48CN,6903599574584
103712,119481,11622204-49CN,6903599557983
104631,119480,11635588-5E8CN,6903599575628
104275,119479,11625553-49.5CN,6903599532676
104380,119478,12638801-37.5CN,6903599595220
104294,119477,11635560-59.5CN,6903599564615
103756,119476,92625505-47.5CN,6913794797626
104320,119475,12638810-35CN,6903599566947
104231,119474,11625588-59.5CN,6903599533840
104021,119473,11621307-27.5CN,6903599527511
104438,119472,11637776-48.5CN,6903599565070
103623,119471,31614807-237CN,6903599713525
104195,119470,32634539-135CN,6903599725696
104702,119469,12625558-38CN,6903599547823
103967,119468,12625500-18CN,6903599545126
103715,119467,12626605-46.5CN,6903599550021
103798,119466,11625545-58CN,6903599532089
104044,119465,31629948-330CN,6903599719886
104694,119464,11628802-28.5CN,6903599542088
104705,119463,12638815-26.5CN,6903599596081
104117,119462,11638810-17.5CN,6903599584484
104825,119461,12638850-46.5CN,6903599597286
104518,119460,12635531-37.5CN,6903599565957
104812,119459,31620008-123CN,6903599716014
103601,119458,12638032-26.5CN,6903599594728
103998,119457,11631301-27.5CN,6903599568736
104052,119456,11627772-19CN,6903599537923
104476,119455,12635588-38.5CN,6903599590447
104493,119454,11628011-26.5CN,6903599539453
104390,119453,11638806-29CN,6903599584279
104385,119452,71621905-543CN,6930280711768
104328,119451,31629941-231CN,6903599712191
104519,119450,11635599-47CN,6903599576083
104486,119449,11621101-28.5CN,6903599526187
104254,119448,11637772-510.5CN,6903599578308
103655,119447,32620042-326CN,6903599720257
103677,119446,71621906-243CN,6930280712109
103570,119445,32634542-333CN,6903599736562
103585,119444,11631002-210.5CN,6903599567265
103870,119443,11625532-28.5CN,6903599531198
103579,119442,12635536-16CN,6903599587591
104792,119441,11635586-3D6.5CN,6903599574799
104059,119440,31620044-126CN,6903599716281
104626,119439,12627773-17CN,6903599552353
104273,119438,12637716-38CN,6903599591871
103685,119437,12635567-57CN,6903599589854
104118,119436,11638810-28.5CN,6903599584583
104654,119435,31626967-235CN,6903599718636
104777,119434,11638010-36.5CN,6903599580783
104211,119433,31634524-138CN,6903599736128
104140,119432,91626630-38CN,6913794796254
103597,119431,91628004-68CN,6913794796896
103616,119430,11638039-28CN,6903599582817
