goodsId,singleProductId,sku,barcode
103323,111514,12617775-17.5CN,6903599514764
102642,111515,92615525-16CN,6913794792713
103070,111516,31528966-134CN,6909822675035
103342,111517,31535526-136CN,6909822684440
102869,111518,11617718-58.5CN,6903599502587
102865,111520,11617718-410.5CN,6903599502464
102474,111521,31445515-139CN,6909822654672
103116,111522,31435501-138CN,6909822644499
103522,111523,12615501-38CN,6903599509555
102550,111524,11618850-110.5CN,6903599523292
103223,111526,32428961-332CN,6909822637422
102191,111527,31529906-126CN,6909822675530
103225,111528,32428961-140CN,2050029614892
102289,111529,12615566-18CN,6903599511121
103305,111530,11618809-29CN,6903599507773
102249,111531,31531105-134CN,6909822680770
102972,111532,91525502-144CN,6913794769241
102811,111533,31529941-131CN,6909822675707
103296,111534,11617778-17CN,6903599503539
102547,111535,11618850-38.5CN,6903599523506
102651,111536,32529916-231CN,6909822679477
102358,111537,31418003-236CN,6909822631611
102739,111539,12617756-36CN,6903599513729
102955,111541,12618831-27CN,6903599518748
102729,111542,91615526-39.5CN,6913794791723
102534,111543,12618836-38.5CN,6903599525500
103107,111545,11618015-36.5CN,6903599505014
102538,111546,32448831-235CN,6909822659110
103523,111547,12615501-25CN,6903599509418
103387,111548,31535502-335CN,6909822681722
102297,111549,11618032-37.5CN,6903599506103
102186,111550,31528961-232CN,6909822674212
102321,111551,32449914-226CN,6909822660086
103020,111552,11616611-110.5CN,6903599500743
102285,111553,12615566-38.5CN,6903599511299
103450,111554,11615570-28.5CN,6903599499115
102684,111555,31416611-338CN,6909822631239
102403,111556,12538845-27CN,6903599450406
103446,111557,11618831-49.5CN,6903599508480
102297,111558,11618032-37CN,6903599506097
102714,111559,31411109-134CN,6909822629243
103084,111560,11617773-48CN,6903599503157
103064,111561,91338060-243CN,6913794828283
103034,111562,12615563-48.5CN,6903599511053
103472,111563,32418031-137CN,6909822633868
102650,111564,11617711-56.5CN,6903599502013
102894,111565,31436610-2 40#000CN,6909822647186
102293,111566,11618833-38CN,6903599508596
102802,111567,31538804-234CN,6909822685324
102364,111568,11616601-310.5CN,6903599500484
102768,111571,91528014-343CN,6913794774573
102591,111572,11618018-26.5CN,6903599505175
102298,111573,32439914-126CN,6909822650674
102901,111574,32435544-234CN,6909822649722
102808,111577,31615522-136CN,6903599709177
102851,111579,31539910-127CN,6909822686697
102620,111580,12618805-16CN,6903599517307
103239,111581,31610002-121CN,6903599703373
103098,111582,31525502-1 40#000CN,6909822670818
103186,111583,32415534-235CN,6909822632960
102789,111585,31448901-239CN,6909822656706
102752,111586,32426632-332CN,6909822642525
103146,111587,31441106-337CN,6909822653361
102365,111589,12615575-55.5CN,6903599511640
103278,111590,91615507-39CN,6913794791075
103101,111591,12618012-37.5CN,6903599515853
103040,111592,31611108-139CN,6903599705933
102631,111593,11614412-16.5CN,6903599496886
102711,111594,31616606-332CN,6903599705018
103263,111595,92548060-55.5CN,6913794789904
102662,111596,31615515-137CN,6903599708354
103357,111597,31518807-139CN,6909822664848
102814,111598,12617758-27CN,6903599513972
102577,111599,11611201-67CN,6903599495407
102341,111600,32445543-134CN,6909822658403
102841,111601,31415502-138CN,6909822629458
102434,111603,11618802-18.5CN,6903599507520
102306,111604,31619902-228CN,6903599705612
102194,111605,11611010-59CN,6903599493892
102914,111606,31611115-437CN,6903599707708
102439,111607,11618025-49.5CN,6903599522394
102911,111608,11618801-88CN,6903599507438
102336,111609,31511104-134CN,6909822661342
103397,111610,11611102-47.5CN,6903599494240
102916,111612,11618022-59.5CN,6903599505762
102383,111615,32425536-334CN,6909822641634
103168,111616,11615555-38.5CN,6903599520406
103161,111617,32539911-229CN,6909822689193
103092,111618,11615555-17CN,6903599498248
102504,111619,32416632-138CN,6909822633738
102826,111620,32515535-338CN,6909822665975
103035,111621,31444518-135CN,6909822669294
103417,111622,91615525-49CN,6913794791471
102304,111623,32448936-237CN,6909822659769
103329,111624,32535532-235CN,6909822687106
102286,111625,31549909-126CN,6909822697341
102803,111626,32524536-136CN,6909822690489
103415,111627,32525532-237CN,6909822676315
103399,111628,11611102-29CN,6903599494110
102655,111630,32425541-137CN,6909822641917
102523,111631,32425543-138CN,6909822642105
103538,111632,31446603-236CN,6909822655501
103100,111633,31615528-239CN,6903599709641
102816,111634,12617758-16.5CN,6903599513880
102601,111635,91615504-210.5CN,6913794790771
102230,111636,31548908-2 40#000CN,6909822696825
102699,111637,11611109-18CN,6903599494561
102419,111638,32546631-236CN,6909822699338
102853,111639,11547778-68.5CN,6903599464083
103496,111640,11615581-59CN,6903599499948
103545,111641,32438031-132CN,6909822649913
102412,111642,32540011-120CN,6909822698003
102294,111643,11618833-510.5CN,6903599523216
103136,111645,31615517-334CN,6903599704349
102333,111646,32519914-130CN,6909822667474
102165,111647,32415542-237CN,6909822633639
103048,111648,31445514-237CN,6909822654573
103362,111649,31425506-238CN,6909822639037
102631,111650,11614412-18CN,6903599496916
103300,111651,11618809-48.5CN,6903599507926
102201,111652,31538806-233CN,6909822685553
102157,111653,12617701-47CN,6903599513279
102394,111654,32528962-137CN,6909822678692
103363,111655,32415538-336CN,6909822633394
102959,111656,32425539-237CN,6909822636869
103291,111657,31548807-134CN,6909822695996
102508,111658,11611301-36.5CN,6903599495551
103061,111659,12618045-38.5CN,6903599525326
102567,111660,11537776-28.5CN,6903599431535
102487,111661,11618001-37.5CN,6903599504093
103232,111663,32425544-240CN,2050029600734
103548,111664,32438031-337CN,6909822650032
103149,111665,11615566-37.5CN,6903599498859
102261,111666,12611118-18CN,6903599508930
102645,111667,12615581-37CN,6903599511916
102334,111668,11618815-28CN,6903599508077
102454,111669,31529904-131CN,6909822675349
103321,111671,31445508-233CN,6909822654016
103469,111672,91545546-49CN,6913794787313
103035,111673,31444518-136CN,6909822669300
103358,111674,31531105-3 40#000CN,6909822680992
103155,111675,31431105-334CN,6909822643966
103013,111676,91616616-49CN,6913794792119
102490,111678,31436606-335CN,6909822646950
102301,111679,31415505-133CN,6909822628161
103104,111680,12618012-28.5CN,6903599524756
102726,111681,31526603-338CN,6909822673154
103329,111682,32535532-236CN,6909822687113
103288,111683,31519905-231CN,6909822665500
103185,111684,31425502-140CN,2050029507255
103268,111685,32438838-232CN,6909822650476
102253,111686,11618010-48.5CN,6903599504468
103023,111687,31415517-238CN,6909822630706
103306,111688,12617775-58.5CN,6903599514948
103109,111689,11618015-29CN,6903599522035
103150,111690,11615566-27CN,6903599498767
103078,111691,31428961-133CN,6909822640750
103136,111692,31615517-333CN,6903599704332
102379,111693,32545548-338CN,6909822698652
103230,111694,12617773-45CN,6903599514559
102609,111695,31546601-138CN,6909822694562
102523,111696,32425543-137CN,6909822642099
103363,111697,32415538-337CN,6909822633400
102668,111698,32525544-138CN,6909822677022
102631,111699,11614412-19CN,6903599496930
103473,111700,91515511-340CN,6913794765427
102552,111701,11615575-48.5CN,6903599499429
103198,111702,12615585-48CN,6903599512333
102620,111703,12618805-15CN,6903599517284
103017,111704,31436610-134CN,6909822647032
102187,111705,31528961-138CN,6909822674199
103339,111706,31435521-135CN,6909822646523
103186,111707,32415534-234CN,6909822632953
102608,111708,32548932-234CN,6903599700501
102473,111709,31419923-130CN,6909822632632
103463,111710,32428963-136CN,6909822637514
103374,111712,31431108-134CN,6909822644369
103146,111713,31441106-336CN,6909822653354
103159,111714,32539911-131CN,6909822689155
102514,111715,31535501-134CN,6909822681265
103208,111716,12615585-35CN,6903599524091
103041,111717,31438007-137CN,6909822647247
102856,111718,32426646-340CN,2050029549736
103077,111719,31428961-240CN,2050029560359
102269,111720,31525502-234CN,6909822670849
103244,111721,11611117-37CN,6903599519905
102511,111722,91518069-244CN,6913794767087
103449,111723,11615570-17CN,6903599499009
102841,111724,31415502-137CN,6909822629441
102465,111725,31438008-133CN,6909822647360
102554,111726,11615575-57.5CN,6903599499474
103229,111727,12617773-38.5CN,6903599514542
102747,111728,91425566-540CN,6913794835755
103049,111729,31545517-135CN,6909822693367
103428,111730,31425508-135CN,6909822635442
103391,111731,12618025-17CN,6903599524817
102518,111732,91338041-242CN,6913794828573
102963,111733,31539901-129CN,6909822685812
102855,111734,11538046-27.5CN,6903599435038
103324,111735,12617775-26.5CN,6903599514825
102899,111736,32445540-138CN,6909822658168
102319,111737,32538832-135CN,6909822688509
102692,111738,91611104-17CN,6913794790474
102785,111739,31516605-136CN,6909822664053
102542,111740,11548800-48CN,6903599466292
102938,111741,31611106-438CN,6903599705742
103318,111742,91445508-143CN,6913794758856
102251,111743,31515508-134CN,6909822662554
102522,111744,31619907-129CN,6903599705797
103491,111745,31428802-239CN,6909822640675
102247,111746,11618010-16.5CN,6903599521724
102220,111747,31619911-226CN,6903599706015
102690,111748,32435541-238CN,6909822649623
103404,111749,31411108-232CN,3141111111117
102252,111750,31531105-339CN,6909822680985
103231,111751,32425544-133CN,6909822637149
103153,111752,11615566-46.5CN,6903599498910
103227,111753,31541104-239CN,6909822691967
103036,111754,31611108-233CN,6903599703618
102203,111755,32545544-236CN,6909822698355
102934,111756,11611307-39CN,6903599496213
103522,111757,12615501-35.5CN,6903599509500
103145,111758,32418039-136CN,6909822633998
103359,111759,31518807-233CN,6909822664862
102895,111760,31531102-233CN,6909822680367
102605,111761,91615504-17CN,6913794790719
102297,111762,11618032-38CN,6903599506110
102382,111763,11611112-19.5CN,6903599494912
103368,111764,31535513-239CN,6909822682934
102581,111765,31529945-126CN,6909822675899
102363,111767,11616601-48CN,6903599500606
102708,111768,31615531-135CN,6903599704806
102571,111769,12618880-27.5CN,6903599525722
102324,111770,32515532-137CN,6909822665685
102891,111771,11618011-410.5CN,6903599521854
102214,111772,31545512-139CN,6909822692957
102845,111774,31426605-137CN,6909822640040
102943,111775,31415504-137CN,6909822629625
102169,111776,31535509-338CN,6909822682422
103087,111777,32519913-331CN,6909822667429
103058,111779,12618045-17CN,6903599525135
102283,111780,32545546-236CN,6909822698492
102775,111781,12615535-26CN,6903599510476
102378,111782,11611112-510.5CN,6903599495087
102780,111783,31434514-138CN,6909822651770
103527,111784,92445551-140CN,6913794762228
102748,111785,31518804-238CN,6909822664664
103487,111786,31426603-137CN,6909822635848
102709,111787,31616606-239CN,6903599709948
103541,111788,31428968-137CN,6909822640965
102829,111789,32518033-235CN,6909822666927
103431,111790,31611110-339CN,6903599706848
102842,111791,31525510-237CN,6909822671471
102909,111792,31611115-138CN,6903599707401
102221,111793,32538834-135CN,6909822688783
103197,111794,31610001-125CN,6903599703236
102756,111795,32426632-239CN,2050029607801
103375,111796,31438806-135CN,6909822647704
102586,111797,11548015-38.5CN,6903599465103
102862,111798,32529911-128CN,6909822679088
102471,111799,31425514-334CN,6909822635640
102566,111801,32445537-335CN,6909822657925
102344,111802,31618813-139CN,6903599710289
102556,111803,32436636-134CN,6909822649869
102215,111805,11616621-36.5CN,6903599501214
103247,111806,32448832-136CN,6909822659196
102996,111807,31531104-233CN,6909822680602
102216,111808,11616621-48CN,6903599501320
102544,111810,12618039-36CN,6903599525012
102893,111811,11618011-210.5CN,6903599504499
103476,111812,32528835-235CN,6909822678043
102295,111813,31619902-130CN,6903599705568
103201,111814,31534103-233CN,6909822690953
102925,111815,91441186-440CN,6913794757804
103299,111816,11617778-47.5CN,6903599521571
102290,111818,11611201-1010.5CN,6903599495247
103179,111819,12617772-86.5CN,6903599514306
103443,111820,11618030-48CN,6903599505960
102531,111821,12618039-27.5CN,6903599524978
102472,111823,31428971-238CN,6909822641092
103285,111824,31445517-232CN,6909822654955
102723,111825,91535501-38CN,6913794776737
102820,111826,11615580-38.5CN,6903599499573
103263,111827,92548060-57CN,6913794789935
102930,111828,12615530-27CN,6903599510094
102970,111829,31516601-332CN,6909822663742
102372,111830,31548909-235CN,6909822696863
102429,111832,32610011-122CN,6903599706374
102725,111834,31526603-432CN,6909822673178
103243,111835,11611117-410.5CN,6903599519967
102444,111836,31528963-138CN,6909822674519
102449,111837,31529904-229CN,6909822675387
102587,111838,11548015-210.5CN,6903599464991
103289,111839,31448804-235CN,6909822656492
103261,111840,11617710-57CN,6903599501788
103525,111841,31545522-236CN,6909822694005
102683,111842,91535523-28CN,6913794778250
103507,111843,11617716-38.5CN,6903599502280
102719,111844,32539918-331CN,6909822689872
103133,111845,11618805-19CN,6903599522912
103420,111846,91615525-18.5CN,6913794791228
102630,111847,31411107-236CN,6909822629021
102453,111848,31435515-132CN,6909822645892
102666,111849,32525544-232CN,6909822677039
103455,111850,11618831-17.5CN,6903599523100
102991,111851,11616611-39CN,6903599500958
102611,111852,31546601-232CN,6909822694593
102932,111856,11611307-49.5CN,6903599496305
103423,111857,31439906-128CN,6909822648350
103426,111858,31548901-133CN,6909822696221
103134,111859,31416607-139CN,6909822630980
103140,111860,31515514-333CN,6909822661212
102290,111861,11611201-108.5CN,6903599495285
102546,111862,11615575-89.5CN,6903599520550
102288,111863,11618032-18.5CN,6903599506042
103536,111864,31448802-133CN,6909822656232
102267,111865,31546601-3 40#000CN,6909822694760
102818,111866,11615580-210.5CN,6903599520642
103170,111867,11615555-47.5CN,6903599520444
102557,111868,31521101-333CN,6909822670573
102281,111869,31536601-234CN,6909822684679
103088,111870,11617773-18.5CN,6903599502938
102685,111871,31416611-134CN,6909822631116
103202,111872,32439933-127CN,6909822651107
103099,111873,11618015-17.5CN,6903599504901
103304,111874,31428966-137CN,6909822640903
102335,111875,11618815-37.5CN,6903599508145
103243,111876,11611117-48.5CN,6903599520017
103530,111877,32548837-137CN,6903599700181
103483,111878,31615523-132CN,6903599704493
102576,111879,32525546-138CN,6909822677374
103091,111880,12615587-47.5CN,6903599512586
102500,111881,31431107-138CN,6909822644246
102832,111882,31426616-434CN,6909822640514
103083,111883,31541107-235CN,6909822692285
102644,111884,92615525-25.5CN,6913794792782
102723,111888,91535501-38.5CN,6913794776744
103468,111889,91545546-57.5CN,6913794787368
102764,111890,32515540-234CN,6909822666613
103111,111891,32549923-127CN,6903599701263
102950,111892,11618033-310.5CN,6903599506370
102578,111894,11611201-17.5CN,6903599495193
102592,111895,31615504-139CN,6903599707852
102919,111896,11618022-29CN,6903599505519
102401,111897,12618000-18CN,6903599515327
103405,111898,31411108-138CN,6909822629120
102960,111899,31511101-139CN,6909822660703
102313,111900,12615555-26CN,6903599510704
103119,111901,92615504-27CN,6913794792331
102209,111902,31525511-233CN,6909822671679
102733,111903,91548060-39.5CN,6913794788600
102386,111905,31519901-329CN,6909822665241
103213,111906,11611011-16.5CN,6903599519622
102529,111907,32448034-237CN,6909822658991
102897,111908,31531102-139CN,6909822680343
103301,111909,31428966-239CN,6909822640958
102486,111910,12617773-58CN,6903599514696
103453,111911,32515541-136CN,6909822666026
103391,111912,12618025-15.5CN,6903599524787
102164,111913,31449904-126CN,6909822657253
102512,111914,31445518-134CN,6909822655051
103275,111916,31548905-235CN,6909822696429
103152,111917,91531173-19CN,6913794776072
102390,111918,31539902-329CN,6909822685997
102821,111919,12618006-26.5CN,6903599515525
102839,111920,91448057-341CN,6913794761115
102299,111921,11618032-46.5CN,6903599506165
102578,111922,11611201-18CN,6903599495209
103130,111923,31439922-130CN,6909822648916
102246,111924,31531105-433CN,6909822681005
102340,111925,31511104-339CN,6909822661557
103031,111926,12614412-15CN,6903599509173
102345,111928,31515502-134CN,6909822660987
103325,111929,32425542-240CN,2050029594835
103084,111930,11617773-46.5CN,6903599503126
103317,111931,91445508-441CN,6913794759013
102213,111932,31545512-233CN,6909822692988
102694,111933,11611109-410.5CN,6903599494769
102868,111934,11618000-39CN,6903599503881
102478,111935,32525537-233CN,6909822676414
103163,111936,91435506-341CN,6913794750058
103261,111938,11617710-57.5CN,6903599501795
102679,111939,32515542-234CN,6909822666774
103176,111940,11615520-17.5CN,6903599497463
103311,111941,12618802-37CN,6903599517086
102920,111942,31415515-136CN,6909822628291
102801,111943,32448032-237CN,6909822658786
102998,111944,31531104-139CN,6909822680589
103180,111945,31528964-338CN,6909822674830
103019,111946,11615535-37.5CN,6903599498101
102163,111947,31515506-236CN,6909822662172
102669,111948,32529953-230CN,6909822679705
102572,111949,12618880-16CN,6903599525685
103411,111951,32539917-126CN,6909822689643
102357,111952,31618813-233CN,6903599705391
103060,111953,32419932-127CN,6909822634803
102284,111954,12615520-36CN,6903599509913
102549,111955,11618850-47.5CN,6903599523568
102905,111956,11618801-39CN,6903599507216
102506,111957,11611301-68.5CN,6903599495759
102649,111958,11617711-28CN,6903599501962
102374,111960,12615575-26CN,6903599523841
103422,111961,32438834-232CN,6909822650261
103295,111962,31548807-338CN,6909822696191
102248,111963,31445504-1 40#000CN,6909822653668
102872,111964,12618041-36.5CN,6903599516317
103073,111965,92525501-436CN,6913794771787
103506,111966,11615581-18.5CN,6903599499733
102849,111968,31540002-220CN,6909822691295
102707,111970,32615534-236CN,6903599710463
102857,111971,32426646-233CN,6909822642600
102437,111972,11618025-38CN,6903599522288
102421,111973,92615507-36CN,6913794792638
103235,111974,11615587-59CN,6903599521106
103203,111975,31534103-139CN,6909822690939
103384,111976,31445519-232CN,6909822655280
103004,111977,12546929-46CN,6903599471425
103087,111979,32519913-326CN,6909822667375
102488,111980,11618001-17CN,6903599504000
102656,111981,31448004-239CN,6909822656133
103477,111983,31415508-235CN,6909822630195
102684,111984,31416611-333CN,6909822631185
102496,111985,32525548-233CN,6909822677602
102681,111986,11611305-28.5CN,6903599495834
102939,111987,91518017-343CN,6913794766899
102650,111988,11617711-57CN,6903599502020
102311,111989,12615520-18CN,6903599509791
102801,111990,32448032-232CN,6909822658731
102703,111991,31618809-139CN,6903599710203
102205,111992,32439916-130CN,6909822650896
102196,111993,11611308-26.5CN,6903599496404
102917,111994,11618022-46.5CN,6903599505625
103063,111995,91338060-139CN,6913794826623
102572,111996,12618880-16.5CN,6903599519141
102926,111997,91616605-29CN,6913794791952
102463,111999,31428971-140CN,2050029566252
103095,112001,31511105-334CN,6909822661663
102855,112002,11538046-28CN,6903599435045
102437,112003,11618025-310.5CN,6903599522240
103415,112004,32525532-236CN,6909822676308
102567,112005,11537776-210.5CN,6903599431481
103091,112007,12615587-47CN,6903599512579
103437,112008,11618030-18CN,6903599522448
103253,112009,31425515-137CN,6909822639761
102625,112011,12618805-38.5CN,6903599517512
102663,112013,91448004-342CN,6913794759686
103044,112014,14611305-211CN,6903599519288
102790,112015,92616605-18.5CN,6913794793161
103019,112016,11615535-37CN,6903599498095
103491,112017,31428802-240CN,2050029555638
103362,112018,31425506-239CN,6909822639044
103481,112019,92435509-139CN,6913794754391
103210,112020,12615585-26.5CN,6903599524046
102731,112021,91548060-28CN,6913794788495
102531,112022,12618039-25.5CN,6903599524930
102730,112023,91615526-26.5CN,6913794791587
103291,112025,31548807-135CN,6909822696009
103030,112026,31548908-237CN,6909822696795
102189,112027,31529906-227CN,6909822675608
102728,112028,91615526-410.5CN,6913794791730
102476,112029,31445515-232CN,6909822654696
103015,112030,11615535-46.5CN,6903599498163
102495,112031,12615570-18CN,6903599511367
103285,112032,31445517-237CN,6909822655006
102895,112033,31531102-238CN,6909822680411
103185,112034,31425502-135CN,6909822635008
103031,112035,12614412-16CN,6903599509197
103497,112036,31611114-139CN,6903599707012
102508,112037,11611301-38CN,6903599495582
102658,112038,11618005-49.5CN,6903599504277
103226,112039,12617773-17CN,6903599514382
102402,112040,32415533-233CN,6909822632809
102547,112041,11618850-310.5CN,6903599523452
103091,112042,12615587-45.5CN,6903599512548
103223,112044,32428961-335CN,6909822637453
103371,112045,11617710-29.5CN,6903599501757
102285,112046,12615566-35CN,6903599511220
103421,112047,31618003-138CN,6903599710036
102932,112048,11611307-47.5CN,6903599496268
103504,112050,11615581-49CN,6903599520758
102426,112051,92615507-16.5CN,6913794792485
103317,112053,91445508-442CN,6913794759020
103055,112054,12615563-35.5CN,6903599510919
102845,112055,31426605-132CN,6909822640088
102923,112056,31516601-139CN,6909822663728
102264,112057,12611118-27.5CN,6903599508992
102560,112059,11537776-710.5CN,6903599431801
103454,112060,91535524-29.5CN,6913794778557
103212,112061,11611011-27CN,6903599519653
102358,112062,31418003-239CN,6909822631642
102346,112063,31425510-137CN,6909822639327
103279,112064,12525531-340CN,6903599412305
102576,112065,32525546-134CN,6909822677336
103338,112066,92615526-18.5CN,6913794792928
103429,112067,31429906-231CN,6909822641467
102403,112068,12538845-27.5CN,6903599450413
103118,112069,92615504-18.5CN,6913794792287
103306,112070,12617775-57CN,6903599514917
102521,112073,31619907-230CN,6903599705872
102859,112074,31416605-1 40#000CN,6909822630812
102634,112075,31435511-136CN,6909822645434
102988,112076,31448905-139CN,6909822656881
102818,112077,11615580-29CN,6903599520703
102981,112078,11613301-310.5CN,6903599496718
102713,112079,31411109-233CN,6909822629311
103334,112080,11521391-443CN,6913794548709
102255,112081,31531105-233CN,6909822680848
102606,112083,12538815-47CN,6903599449202
103251,112084,31525518-235CN,6909822672539
103489,112085,31428802-133CN,6909822640583
103094,112086,32610012-223CN,6903599706619
103463,112088,32428963-140CN,2050029618432
103202,112089,32439933-128CN,6909822651114
102956,112090,12618831-16.5CN,6903599525401
102813,112091,12617758-46CN,6903599514023
102539,112092,31615524-232CN,6903599704615
102987,112095,11616611-48.5CN,6903599501023
103195,112096,31535517-135CN,6909822683306
103450,112097,11615570-210.5CN,6903599499061
102329,112098,31541108-339CN,6909822692681
102992,112099,31449905-229CN,6909822657529
102546,112100,11615575-87CN,6903599520505
103119,112101,92615504-27.5CN,6913794792348
103467,112102,31618808-132CN,6903599705131
103042,112103,31525514-233CN,6909822672102
102927,112104,91616605-17.5CN,6913794791846
103173,112105,11615566-18.5CN,6903599498712
102401,112106,12618000-15CN,6903599515266
102808,112107,31615522-133CN,6903599704370
102786,112108,91425566-743CN,6913794835786
102835,112109,31539910-228CN,6909822686765
103077,112110,31428961-239CN,6909822640897
102265,112111,12611118-36.5CN,6903599523667
102792,112112,92616605-27.5CN,6913794793222
102303,112113,31525513-337CN,6909822671969
102964,112114,32538833-233CN,6909822688691
102941,112115,11611307-56.5CN,6903599520185
102209,112116,31525511-238CN,6909822671723
102891,112117,11618011-46.5CN,6903599521861
102167,112118,31535509-133CN,6909822682217
102349,112119,32549922-226CN,6903599701195
103456,112120,11618831-310.5CN,6903599508374
102375,112121,32419911-329CN,6909822634346
103159,112122,32539911-126CN,6909822689100
102937,112123,11618033-17CN,6903599506240
103196,112124,31610001-224CN,6903599703281
102680,112125,91535523-48CN,6913794778410
102208,112126,91541111-48.5CN,6913794785944
103211,112127,12615585-17.5CN,6903599512203
103360,112128,91611001-29CN,6913794790276
102626,112130,92515511-338CN,6913794767964
102757,112131,12613301-28CN,6903599509074
103302,112132,11618809-310.5CN,6903599507797
103056,112133,12615563-17.5CN,6903599510810
103503,112134,12535579-46CN,6903599441343
103385,112135,31535502-136CN,6909822681555
103369,112137,32525545-238CN,6909822677237
103242,112138,12616611-58.5CN,6903599513156
102610,112139,12618805-47.5CN,6903599517574
103021,112140,31415517-133CN,6909822628314
102397,112141,31528965-335CN,6909822674960
103487,112142,31426603-140CN,2050029536750
103132,112143,11618805-29CN,6903599522998
102582,112144,12618816-47.5CN,6903599518601
102478,112145,32525537-236CN,6909822676445
102720,112146,32528838-335CN,6909822678463
103405,112147,31411108-132CN,3141111111116
103331,112148,32444538-132CN,6909822669928
102899,112149,32445540-136CN,6909822658144
102667,112150,31436602-138CN,6909822646714
102168,112151,32415542-336CN,6909822628697
103452,112152,91535524-38.5CN,6913794778632
103072,112153,32528961-233CN,6909822678586
103157,112154,11618836-27.5CN,6903599508749
102690,112155,32435541-236CN,6909822649609
102739,112156,12617756-36.5CN,6903599513736
103495,112157,31611114-437CN,6903599707265
103130,112158,31439922-129CN,6909822648909
102380,112159,11611112-310.5CN,6903599495001
102936,112160,11611307-18CN,6903599496039
102991,112161,11616611-39.5CN,6903599500965
102934,112162,11611307-38.5CN,6903599496206
102264,112163,12611118-26CN,6903599508961
102471,112164,31425514-335CN,6909822635657
102958,112165,32425539-334CN,6909822636890
102825,112167,31528962-136CN,6909822674335
102185,112169,31515517-134CN,6909822667818
102261,112170,12611118-18.5CN,6903599523612
103127,112171,12615530-65CN,6903599510292
103058,112172,12618045-17.5CN,6903599525142
103524,112173,12615501-15CN,6903599509333
103435,112174,32435540-136CN,6909822649395
102492,112175,31448004-333CN,6909822656157
102434,112176,11618802-17CN,6903599507490
102699,112177,11611109-17CN,6903599494547
103245,112178,11611117-19CN,6903599519868
103472,112179,32418031-138CN,6909822633875
103524,112180,12615501-16.5CN,6903599509364
103468,112181,91545546-57CN,6913794787351
102193,112182,32439916-228CN,6909822650933
102653,112183,32425541-236CN,6909822637026
103349,112184,32429914-128CN,6909822637897
103482,112186,31426603-238CN,6909822639983
102157,112187,12617701-46CN,6903599513255
102938,112189,31611106-435CN,6903599703564
102491,112190,31611106-4 40#000CN,6903599705827
103207,112191,31435503-134CN,6909822644635
103061,112192,12618045-38CN,6903599525319
102298,112193,32439914-129CN,6909822650704
103493,112195,31528805-137CN,6909822673703
102701,112196,32449915-128CN,6909822660161
103239,112197,31610002-120CN,6903599703366
103432,112198,31611110-137CN,6903599706497
102226,112199,32415531-134CN,6909822632670
102718,112200,31538802-134CN,6909822684921
102251,112201,31515508-133CN,6909822662547
102381,112202,11611112-28CN,6903599494967
102413,112203,31445504-133CN,6909822653590
102976,112204,11613301-29.5CN,6903599496701
102692,112205,91611104-16.5CN,6913794790467
102474,112206,31445515-138CN,6909822654665
103478,112207,32528835-135CN,6909822677978
103361,112208,91611001-36.5CN,6913794790306
103036,112209,31611108-236CN,6903599706077
103254,112211,31528803-234CN,6909822673352
103278,112212,91615507-38CN,6913794791051
102316,112214,32529954-226CN,6909822679804
102930,112215,12615530-26.5CN,6903599510087
102213,112217,31545512-238CN,6909822693039
102498,112218,11615575-39CN,6903599499368
103466,112219,92518012-238CN,6913794768800
103241,112220,12616611-27CN,6903599524244
102548,112221,31525519-233CN,6909822672768
102791,112223,31448901-137CN,6909822656591
103192,112224,11617775-39CN,6903599503331
102605,112225,91615504-17.5CN,6913794790726
102757,112226,12613301-26.5CN,6903599509043
103287,112227,31519905-126CN,6909822665395
103499,112228,12535579-56.5CN,6903599441435
102530,112229,12618039-15CN,6903599524893
102385,112230,32425536-135CN,6909822641504
103076,112231,32438037-334CN,6909822650148
102517,112232,31535501-334CN,6909822681449
103370,112233,91611001-110.5CN,6913794790139
102860,112234,12618041-55CN,6903599516430
102485,112235,12616601-46CN,6903599512869
102583,112236,12618816-56.5CN,6903599518663
103336,112237,92615526-36.5CN,6913794793048
102571,112238,12618880-25.5CN,6903599519189
103135,112239,31615517-237CN,6903599708729
102918,112240,11618022-37.5CN,6903599505564
103231,112241,32425544-137CN,6909822642136
103312,112242,12618802-45.5CN,6903599517130
102824,112243,12618006-16.5CN,6903599524626
102304,112244,32448936-238CN,6909822659776
102174,112245,31435504-234CN,6909822644901
102779,112246,12615535-47.5CN,6903599510575
102742,112247,12617756-27.5CN,6903599513675
102635,112248,11614412-28CN,6903599496992
102946,112249,12618831-37CN,6903599518816
103005,112250,32415541-235CN,6909822633523
102538,112251,32448831-236CN,6909822659127
102339,112252,31511104-233CN,6909822661410
102524,112253,32425543-335CN,6909822637118
102803,112254,32524536-135CN,6909822690472
102767,112256,91528014-144CN,6913794774528
102198,112257,11611010-69CN,6903599519608
102197,112258,11611308-17.5CN,6903599496343
102195,112259,11611010-47.5CN,6903599493809
103054,112260,12615563-26.5CN,6903599510865
103062,112261,12618045-25CN,6903599525173
103298,112263,11617778-38CN,6903599503706
102280,112266,32419913-129CN,6909822634469
102277,112267,91531170-17.5CN,6913794775532
102694,112268,11611109-49.5CN,6903599494837
102338,112269,12615586-48.5CN,6903599512449
103537,112270,31446603-137CN,6909822655426
102869,112271,11617718-57CN,6903599502556
102199,112272,31538806-136CN,6909822685508
103418,112273,91615525-39CN,6913794791396
