goodsId,singleProductId,sku,barcode,platformGoodsId,hasStock
103240,105892,12616611-47CN,6903599513040,550888754468,1
102307,105170,11618833-18CN,6903599508527,,1
314201,104191,881RP240-57016CN,881RP2405716,10253114820,1
314566,104165,886VL323-17004CN,886VL3231704,556418812511,1
309634,102930,681BJ608-15004CN,681BJ6081504,,1
102181,107176,11618800-29.5CN,6903599506745,526427660212,0
102252,107479,31531105-336CN,6909822680954,520451951783,0
103414,112913,31534103-1 40#000CN,6909822690946,525457646747,1
102286,110953,31549909-127CN,6909822697358,523051457731,1
103290,110476,32519932-130CN,6909822667719,43060340954,1
103020,114050,11616611-19.5CN,6903599500811,525109650236,1
102620,109751,12618805-18.5CN,6903599517352,530500193863,1
102881,109285,31429902-228CN,6909822636654,,1
103193,108687,31329921-226CN,691379493947701,571731893984,1
103123,105085,11616602-38CN,6903599500712,,1
314107,103479,686GJ857-95080CN,686GJ8579580,,1
103406,113760,12537776-76CN,6903599445587,520133868905,1
102215,112369,11616621-38CN,6903599501245,528455372594,1
102815,109344,11615580-48CN,6903599499641,525602005356,1
102195,108298,11611010-49CN,6903599493830,525897918742,1
103088,108108,11617773-19.5CN,6903599502952,525069690692,1
102506,108017,11611301-69.5CN,6903599495773,526405197467,1
102178,106418,11618800-58.5CN,6903599506967,526418412922,1
102564,105798,31549910-226CN,6909822697525,,1
102188,107377,32535539-234CN,6909822687656,520953995658,0
103148,110591,12545508-27.5CN,6903599485903,12083653143,1
103126,110444,12615530-55.5CN,6903599510223,525199451531,1
102428,110340,31546601-1 40#000CN,6909822694586,,1
102202,106518,11611308-66.5CN,6903599496480,549449910888,1
314003,103278,686EX819-17080CN,686EX8191780,549863497846,1
314596,102618,681QA634-19080CN,681QA6341980,,1
103010,113032,31419904-130CN,6909822632274,531171626452,1
103305,111530,11618809-29CN,6903599507773,525223163482,1
102580,110892,32329921-129CN,690982260228401,,1
102505,110045,12548077-58.5CN,6903599491362,523750509415,1
102401,108788,12618000-15.5CN,6903599515273,525331742635,1
103302,108054,11618809-36.5CN,6903599507803,525223163482,1
103261,107314,11617710-510.5CN,6903599501764,525336946378,1
102863,106528,11618000-16.5CN,6903599503751,543855077661,1
102395,105723,12618000-48CN,6903599515471,568570756741,1
313944,104069,881RA269-95006CN,881RA2699506,556418812511,1
313946,103933,886AA002-57010CN,886AA0025710,549510662731,1
103003,112308,31449905-131CN,6909822657482,42460548227,1
103202,106462,32439933-131CN,6909822651145,41908096234,1
102739,104493,12617756-38.5CN,6903599513774,527107991300,1
314336,103938,886BP012-97010CN,886BP0129710,549510662731,1
102508,112863,11611301-37CN,6903599495568,526201843461,1
102993,107459,32339910-228CN,690982260947401,566506954759,1
103307,107044,12618802-18CN,6903599516942,525068481061,1
313861,104037,881MJ041-19090CN,881MJ0411990,536589284385,1
102742,112247,12617756-27.5CN,6903599513675,526590756858,1
103101,111591,12618012-37.5CN,6903599515853,,1
102724,110552,91535501-49CN,6913794776843,521456075300,1
102502,109976,32439932-126CN,6909822650971,40637924460,1
314611,103654,686AX806-17090CN,686AX8061790,10333901569,1
103010,112455,31419904-131CN,6909822632281,531171626452,1
103392,107889,12618025-28CN,6903599515914,521430061262,1
102564,106134,31549910-227CN,6909822697532,,1
314426,104350,881BP238-17016CN,881BP2381716,546720306967,1
102821,111919,12618006-26.5CN,6903599515525,526148808722,1
102615,110390,12617776-37.5CN,6903599515150,525318364423,1
102625,109800,12618805-38CN,6903599517505,526918683403,1
103018,107716,11615535-18CN,6903599498033,526399468291,1
103496,107153,11615581-57.5CN,6903599499917,525111289537,1
103015,112634,11615535-49CN,6903599498217,531171626452,1
102745,111300,11548083-39.5CN,6903599484128,,1
102585,107742,32329921-226CN,690982260100301,,1
102651,107410,32529916-227CN,6909822679439,44775480086,1
314115,102332,681RA757-15080CN,681RA7571580,,1
102649,106450,11617711-28.5CN,6903599501979,,0
102300,106402,31415505-235CN,6909822628239,11114944696,0
102741,109845,12617710-28CN,6903599513538,525233658424,1
102318,106233,11617772-910.5CN,6903599502839,526440917522,1
103504,105710,11615581-49.5CN,6903599499870,525111289537,1
314180,102398,681QA746-19090CN,681QA7461990,,1
102597,110162,91535503-46.5CN,6913794777109,521116304221,1
103063,107990,91338060-143CN,6913794826661,521121718463,1
314419,103286,686QN844-07090CN,686QN8440790,,1
102339,105517,31511104-239CN,6909822661472,43050758193,0
103246,113819,32539913-330CN,6909822689384,525480787647,1
102987,109690,11616611-46.5CN,6903599500989,525109650236,1
102853,109191,11547778-66.5CN,6903599482544,528621532544,1
103441,107399,11617701-39.5CN,6903599501597,526262033788,1
314740,103198,886MW362-47006CN,886MW3624706,,1
314355,102500,886VL328-11006CN,886VL3281106,,1
103153,107329,11615566-48CN,6903599498941,,1
102903,106350,32339901-330CN,690982260936801,546705367841,1
314330,104436,881BN021-52008CN,881BN0215208,546729818636,1
103399,111628,11611102-29CN,6903599494110,525302185042,1
102228,111495,11615501-37.5CN,6903599497227,576836458929,1
102934,108438,11611307-37.5CN,6903599496183,525497238257,1
102772,107497,11618040-29CN,6903599506653,,1
102871,105579,12618041-17CN,6903599516188,,1
313997,104415,886SW123-06012CN,886SW1230612,557844613830,1
102229,106857,31429903-228CN,6909822641191,,0
102375,112790,32419911-328CN,6909822634339,528998084903,1
102564,110906,31549910-231CN,6909822697570,548979644986,1
102278,110449,91531170-37.5CN,6913794775655,521455707645,1
102860,108716,12618041-57.5CN,6903599516485,,1
102917,108686,11618022-47.5CN,6903599505649,525197743325,1
102431,106712,11618802-37.5CN,6903599507667,,1
103214,106244,31339921-226CN,690982260989401,549448838556,1
102352,105475,31419903-126CN,6909822632113,,1
314210,103675,886GP356-95008CN,886GP3569508,528959258889,1
314516,103406,881RA426-89014CN,881RA4268914,547756680558,1
314424,103374,886MW361-06012CN,886MW3610612,,1
313940,103332,886GP319-55014CN,886GP3195514,549126424812,1
314087,102319,686BW811-59004CN,686BW8115904,,1
102285,105690,12615566-37CN,6903599511268,,0
314496,104439,686PX827-02080CN,686PX8270280,546729818636,1
314274,103425,886QN368-45016CN,886QN3684516,,1
314127,102347,681QA746-57090CN,681QA7465790,,1
103371,112045,11617710-29.5CN,6903599501757,11912436122,1
102506,107111,11611301-69CN,6903599495766,526405197467,1
102911,105849,11618801-88.5CN,6903599507445,525152116371,1
314330,104214,881BN021-52012CN,881BN0215212,10309336713,1
102290,114430,11611201-106.5CN,6903599520048,526936345870,1
102533,113587,32539914-229CN,6909822689490,520457434035,1
103020,110166,11616611-16.5CN,6903599500750,525109650236,1
102195,109509,11611010-49.5CN,6903599493847,525897918742,1
102236,106750,11615501-56.5CN,6903599497289,526093147070,1
314658,103949,686GJ820-91090CN,686GJ8209190,549510662731,1
102189,105780,31529906-229CN,6909822675622,44202196815,0
102295,106359,31619902-126CN,6903599705520,11812574471,0
103436,112670,11617701-17.5CN,6903599501399,,1
102299,111921,11618032-46.5CN,6903599506165,525363128293,1
102159,110170,31449904-328CN,6909822657390,528850029070,1
314286,104004,686AX702-51090CN,686AX7025190,550569574508,1
314534,102602,681RJ620-52090CN,681RJ6205290,,1
102282,106550,32419913-228CN,6909822634513,,0
102466,107294,31540001-123CN,6909822691141,522092760849,1
102238,105001,32419935-128CN,6909822634933,40753716197,0
102646,112767,12615581-18CN,6903599511855,525678337232,1
102275,111163,31429991-131CN,6909822643447,,1
103345,108160,11615585-48CN,6903599500248,556582272653,1
102286,107736,31549909-128CN,6909822697365,523051457731,1
314327,102950,886MW361-17016CN,886MW3611716,551987631719,1
102507,112554,11611301-47.5CN,6903599495650,526405197467,1
103266,107667,31539907-327CN,6909822686451,521369748179,1
102963,107372,31539901-130CN,6909822685829,520772388707,1
102229,104982,31429903-227CN,6909822641184,,0
102374,111960,12615575-26CN,6903599523841,,1
102289,105893,12615566-16.5CN,6903599511091,527055321332,1
103457,112942,11618831-27.5CN,6903599523131,,1
103065,112357,11617775-59.5CN,6903599503423,524925433032,1
102164,111913,31449904-126CN,6909822657253,42671515477,1
102261,105889,12611118-17.5CN,6903599508923,,1
314286,104092,686AX702-51080CN,686AX7025180,556418812511,1
314157,103907,886AQ305-11010CN,886AQ3051110,568787574120,1
314208,102424,886PX335-51010CN,886PX3355110,,1
102288,111863,11618032-18.5CN,6903599506042,525267831134,1
103523,111018,12615501-26.5CN,6903599509449,524890719195,1
102542,109252,11548800-49.5CN,6903599466322,523024709537,1
102784,106702,11545548-17.5CN,6903599451410,522835548988,1
102525,111456,31415508-3 40#000CN,6909822630331,,1
102814,110240,12617758-25CN,6903599513934,,1
102473,109056,31419923-129CN,6909822632625,,1
103178,108324,12617772-78CN,6903599514276,,1
102925,107755,91441186-442CN,6913794757828,41889693581,1
102585,104847,32329921-229CN,690982260103401,,1
102331,106287,31445502-233CN,6909822653507,42719041161,0
102696,111507,32449915-229CN,6909822660239,42404935979,1
102416,110270,32419931-329CN,6909822634766,,1
314682,103171,881BQ406-11014CN,881BQ4061114,10452143769,1
103287,112883,31519905-127CN,6909822665401,43819416391,1
103438,111711,31349905-227CN,690982262406401,42077569622,1
314103,102326,881RJ031-52010CN,881RJ0315210,,1
102236,113036,11615501-59.5CN,6903599497340,526093147070,1
102581,111169,31529945-127CN,6909822675905,44103907231,1
102589,110722,92535524-36.5CN,6913794783452,521596229514,1
103499,109445,12535579-58.5CN,6903599441473,520118014240,1
102454,106956,31529904-128CN,6909822675318,44142150595,1
314217,103735,886VV388-84010CN,886VV3888410,531616925585,1
102176,106854,11611010-210.5CN,6903599519349,,0
102658,113646,11618005-46.5CN,6903599521717,525840650430,1
102650,111564,11617711-56.5CN,6903599502013,567924669781,1
102723,110037,91535501-37CN,6913794776713,521456075300,1
102313,110027,12615555-25CN,6903599510681,525510448868,1
103440,105537,11618030-29.5CN,6903599505885,,1
314080,103145,881BA405-52014CN,881BA4055214,,1
314098,102324,681QA743-19080CN,681QA7431980,,1
102861,110709,12618041-48CN,6903599516416,521381097516,1
102237,108753,11617772-17.5CN,6903599502648,,1
102835,108609,31539910-231CN,6909822686796,574911384232,1
314674,104336,886GA023-59012CN,886GA0235912,546698763732,1
314229,103862,886GA351-17006CN,886GA3511706,548638875454,1
102300,106140,31415505-234CN,6909822628222,,0
103257,113660,11615530-57.5CN,6903599497869,526216638724,1
103156,112303,11426623-244CN,6909822153885,38837026051,1
102391,111385,32529914-328CN,6909822679262,44203004042,1
102969,104641,32449913-127CN,6909822659912,,1
314739,104342,886AP007-97012CN,886AP0079712,,1
313996,103287,686VL862-95004CN,686VL8629504,,1
314506,102564,881RA428-54010CN,881RA4285410,,1
314345,102494,686QO632-15060CN,686QO6321560,,1
102160,107278,12617701-15CN,6903599513163,526380810775,0
103177,108228,12617772-65CN,6903599524480,,1
102314,107902,12615555-15CN,6903599510605,525510448868,1
103152,106242,91531173-110.5CN,6913794776058,521861511628,1
103099,104541,11618015-16.5CN,6903599504888,525151001324,1
313944,104364,881RA269-95016CN,881RA2699516,546720306967,1
102219,105011,32538834-236CN,6909822688868,1282372987,0
103221,114427,12618800-56CN,6903599516829,526383865576,1
103524,114311,12615501-16CN,6903599509357,524890719195,1
102648,112581,12615581-45.5CN,6903599511961,525678337232,1
102298,110973,32439914-127CN,6909822650681,40637044865,1
102673,108912,11611305-68.5CN,6903599495964,525691962534,1
102239,108462,11615501-69CN,6903599497418,525052068250,1
102775,107891,12615535-26.5CN,6903599510483,526249297100,1
314627,103934,881BA403-38010CN,881BA4033810,,1
314690,103855,881MP261-15008CN,881MP2611508,548638875454,1
314699,103410,686MP723-97070CN,686MP7239770,549400031176,1
102306,107699,31619902-226CN,6903599705599,11941702105,0
102289,111529,12615566-18CN,6903599511121,527055321332,1
102833,110300,11611011-49.5CN,6903599494042,44021460628,1
102811,108702,31529941-129CN,6909822675684,45047187868,1
102457,105887,11615530-26.5CN,6903599497609,526216638724,1
314446,103606,886CP018-97016CN,886CP0189716,10333893937,1
102180,106611,11618800-37CN,6903599506776,10027168611,0
102280,106695,32419913-130CN,6909822634476,568623037868,0
103059,114455,32429912-230CN,6909822637736,558399036828,1
102984,108628,32519915-227CN,6909822667627,43800395030,1
313906,103428,686VL864-97080CN,686VL8649780,,1
314092,102323,686BO607-01060CN,686BO6070160,,1
102271,105385,32515532-335CN,6909822665807,43006654137,0
103172,114332,31539905-231CN,6909822686314,520459508562,1
103264,109300,92548060-35CN,6913794789812,577337434953,1
103287,108075,31519905-131CN,6909822665449,43819416391,1
102645,106866,12615581-38.5CN,6903599511947,525678337232,1
102451,104940,31529904-328CN,6909822675431,44142150595,1
314317,102940,886GW227-59014CN,886GW2275914,,1
103505,108195,11617716-17.5CN,6903599502105,,1
103393,104884,12618025-38CN,6903599515976,10411981437,1
103153,114432,11615566-48.5CN,6903599498958,,1
103107,112577,11618015-39.5CN,6903599505076,525151001324,1
102338,111220,12615586-45.5CN,6903599512401,533706680199,1
102925,111137,91441186-441CN,6913794757811,41889693581,1
103390,108405,91515502-142CN,6913794764666,524057937647,1
103032,106659,12614412-27.5CN,6903599509302,565009014415,1
102904,104977,11618801-49.5CN,6903599507308,525065181025,1
313998,102969,686RN849-55090CN,686RN8495590,,1
314454,102543,681RA753-25080CN,681RA7532580,,1
102628,104694,92515511-138CN,6913794767902,10023761022,0
102202,109084,11611308-67CN,6903599496497,549578016763,1
102913,107814,11618801-77CN,6903599507339,525152116371,1
314583,104274,686MP723-07080CN,686MP7230780,10040602583,1
102260,106000,31419905-229CN,6909822632441,,1
314103,102327,881RJ031-52014CN,881RJ0315214,,1
102917,111994,11618022-46.5CN,6903599505625,525197743325,1
102351,111330,31419903-229CN,6909822632205,,1
102758,107172,12613301-46CN,6903599509111,,1
102216,105115,11616621-46.5CN,6903599501290,,1
103014,109474,31319901-127CN,691379493698801,566419249331,1
102989,109018,32519915-130CN,6909822667597,43800395030,1
103084,106986,11617773-47CN,6903599503133,11461102443,1
102206,105915,91541111-29.5CN,6913794785807,616486128526,1
314708,102685,881MA257-32016CN,881MA2573216,,1
314004,102280,686DA611-01090CN,686DA6110190,,1
102467,113380,91535508-18CN,6913794777338,523956614559,1
102641,112547,31515503-1 40#000CN,6909822661953,43665416759,1
103064,110511,91338060-241CN,6913794828269,521121718463,1
103403,109853,12537776-68.5CN,6903599445556,520133868905,1
103441,106160,11617701-38CN,6903599501566,526262033788,1
102680,112630,91535523-47CN,6913794778397,523955458841,1
102650,111988,11617711-57CN,6903599502020,567924669781,1
102172,109255,11611010-110.5CN,6903599493731,10022884090,1
103323,108811,12617775-15.5CN,6903599514726,525313747330,1
102202,107929,11611308-69CN,6903599496534,549449910888,1
314628,103647,886GP225-57006CN,886GP2255706,,1
313886,103285,886MW360-57008CN,886MW3605708,,1
102936,114315,11611307-17CN,6903599496015,525497238257,1
102606,113980,12538815-46CN,6903599449189,45907897632,1
102948,113800,91518017-141CN,6913794766752,43190067627,1
102952,113791,11618033-47.5CN,6903599506462,,1
314734,102694,881BA202-11014CN,881BA2021114,,1
314022,102289,886QA367-45012CN,886QA3674512,,1
102220,106398,31619911-231CN,6903599706060,,0
102435,113438,31339920-130CN,690982260955901,521388534932,1
103229,113340,12617773-36.5CN,6903599514504,525323311136,1
102931,108814,12615530-35CN,6903599510131,524609692756,1
103161,108212,32539911-226CN,6909822689162,520768821256,1
102881,108096,31429902-226CN,6909822636630,556326708588,1
103452,107346,91535524-37CN,6913794778663,521470354824,1
314330,104300,881BN021-52004CN,881BN0215204,,1
313946,104215,886AA002-57004CN,886AA0025704,10309336713,1
314193,103632,886GA351-38016CN,886GA3513816,10333893937,1
313958,103338,881SJ033-52014CN,881SJ0335214,549863497846,1
314248,103227,881SA420-07010CN,881SA4200710,,1
314542,102614,686GP618-11090CN,686GP6181190,,1
102948,109953,91518017-143CN,6913794766776,43190067627,1
103506,109329,11615581-19CN,6903599499740,525111289537,1
102487,109066,11618001-39.5CN,6903599504130,,1
314430,103416,881BA402-89006CN,881BA4028906,,1
314359,103266,881SA243-57008CN,881SA2435708,,1
102604,113435,12538815-28.5CN,6903599449073,45907897632,1
103192,109424,11617775-39.5CN,6903599503348,524925433032,1
102195,106337,11611010-410.5CN,6903599493793,525897918742,1
102553,106231,31529943-229CN,6909822675806,549130512777,1
314747,103046,686DP817-12004CN,686DP8171204,565539490768,1
102279,106196,31536601-133CN,6909822684570,520517089893,0
102420,114396,11618014-19CN,6903599504697,525308787628,1
103282,112348,32349902-130CN,690982262777501,42187968109,1
102783,109844,31515509-1 40#000CN,6909822662790,,1
103228,109514,12617773-26.5CN,6903599514436,525148390976,1
102699,109369,11611109-110.5CN,6903599494523,525159674257,1
103151,108895,91531173-27CN,6913794776188,521861511628,1
313931,102251,686DA611-59080CN,686DA6115980,,1
102160,106217,12617701-16.5CN,6903599513194,526380810775,0
103170,111867,11615555-47.5CN,6903599520444,526929590288,1
103266,109315,31539907-329CN,6909822686475,521369748179,1
103082,107178,11617773-36.5CN,6903599521526,525069690692,1
102255,105031,31531105-238CN,6909822680893,523018116843,0
103032,111410,12614412-28CN,6903599509319,555573016131,1
102589,104561,92535524-37.5CN,6913794783414,521596229514,1
314497,103213,881BA404-54006CN,881BA4045406,,1
314261,103043,886VV388-52012CN,886VV3885212,10078986637,1
102848,114446,31540002-122CN,6909822691257,523968691628,1
102867,113610,11618000-47CN,6903599503928,525249076973,1
103430,110140,32549919-229CN,6903599701102,523052114998,1
103215,109271,31339921-129CN,690982261000501,565463621277,1
103084,109166,11617773-48.5CN,6903599503164,578409805204,1
103240,108157,12616611-48.5CN,6903599513071,557493691014,1
102205,107913,32439916-127CN,6909822650865,40623917824,1
103175,106421,11615520-27CN,6903599497531,525710519184,1
102362,104768,12615586-16.5CN,6903599512364,,1
313865,103494,886VV388-17016CN,886VV3881716,,1
314306,103276,886CJ217-31008CN,886CJ2173108,,1
102160,105465,12617701-18CN,6903599513224,526380810775,0
102663,114007,91448004-343CN,6913794759693,42036530056,1
102555,113412,11615586-37CN,6903599500309,550609495108,1
102669,108533,32529953-229CN,6909822679699,44883955568,1
103436,106877,11617701-18.5CN,6903599501412,10179760647,1
102696,104949,32449915-231CN,6909822660253,42404935979,1
314424,103150,886MW361-06014CN,886MW3610614,10408754746,1
314025,102293,886QA367-47014CN,886QA3674714,,1
103089,109173,12615587-58.5CN,6903599512685,525752225898,1
103326,108338,31329903-229CN,690982260733301,578835827433,1
102390,107542,31539902-327CN,6909822685973,550083986626,1
103216,106415,12618800-16CN,6903599516539,549448838556,1
314329,104376,886AA003-59016CN,886AA0035916,546720306967,1
102275,106939,31429991-129CN,6909822643423,10744374907,0
102882,111295,31429902-129CN,6909822636609,556897337165,1
103172,108782,31539905-226CN,6909822686260,520459508562,1
102620,108777,12618805-17.5CN,6903599517338,530500193863,1
103039,107694,31519922-129CN,6909822665548,43650637511,1
314208,102422,886PX335-51012CN,886PX3355112,,1
103059,109054,32429912-226CN,6909822637699,,1
103226,106074,12617773-16.5CN,6903599514375,525356060947,1
103015,112030,11615535-46.5CN,6903599498163,531171626452,1
314217,103235,886VV388-84014CN,886VV3888414,549863497846,1
102256,105185,11618010-38.5CN,6903599521793,,0
103401,113385,12537776-28CN,6903599445389,45823791056,1
102288,105430,11618032-18CN,6903599506035,525267831134,1
313992,103373,886QA114-92008CN,886QA1149208,549863497846,1
102961,114116,32529955-229CN,6909822679934,,1
102485,112235,12616601-46CN,6903599512869,566427993712,1
102172,108713,11611010-16.5CN,6903599519325,10022884090,1
102643,104635,31524508-137CN,6909822689933,,0
102270,104669,31525502-336CN,6909822670955,44556913058,0
102280,112841,32419913-128CN,6909822634452,,1
103088,111870,11617773-18.5CN,6903599502938,525069690692,1
103161,111617,32539911-229CN,6909822689193,520768821256,1
102737,109849,12617756-46CN,6903599513804,527107991300,1
103309,109308,12618802-28CN,6903599517024,525068481061,1
102693,107921,31435504-2 40#000CN,6909822644963,,1
102405,107156,12538845-18.5CN,6903599450352,521100977645,1
102278,106755,91531170-36.5CN,6913794775679,521455707645,1
314428,103923,886VL328-51016CN,886VL3285116,536589284385,1
102518,111732,91338041-242CN,6913794828573,41742994339,1
102563,110562,11537776-510.5CN,6903599431641,45826456486,1
102779,109074,12615535-48CN,6903599510582,526587744385,1
103371,108261,11617710-28.5CN,6903599501733,10751622885,1
314165,104340,886GP025-95014CN,886GP0259514,546698763732,1
102227,106461,31616601-234CN,6903599704950,,0
102255,106326,31531105-236CN,6909822680879,523018116843,0
103056,108515,12615563-17CN,6903599510803,525300074880,1
314712,104017,881MA257-25012CN,881MA2572512,545647653727,1
314293,102454,681RA755-89004CN,681RA7558904,,1
102488,113330,11618001-19CN,6903599504048,566427993712,1
103065,107908,11617775-58CN,6903599503393,524925433032,1
102201,107292,31538806-239CN,6909822685614,520772112761,0
102276,113104,32529954-130CN,6909822679767,45074846097,1
102782,112377,11618040-17.5CN,6903599506547,,1
102223,109117,32449912-128CN,6909822659806,,1
314641,104352,686BQ608-11080CN,686BQ6081180,,1
313883,103903,886GP319-95006CN,886GP3199506,10214707931,1
314065,103388,886SA122-57010CN,886SA1225710,549863497846,1
314528,102581,681QA742-52004CN,681QA7425204,,1
103392,108556,12618025-27CN,6903599515891,521668420483,1
102338,108473,12615586-47.5CN,6903599524183,552920795128,1
102238,108153,32419935-130CN,6909822634957,40753716197,1
102625,107918,12618805-35.5CN,6903599517451,526918683403,1
102333,106826,32519914-126CN,6909822667436,43150197880,1
102227,107059,31616601-233CN,6903599704943,,0
103111,111202,32549923-128CN,6903599701270,523052290936,1
103452,108500,91535524-39CN,6913794778625,521470354824,1
314235,103362,881AA411-59012CN,881AA4115912,1167322933,1
102362,114120,12615586-15CN,6903599524138,,1
102733,109697,91548060-37CN,6913794788556,557555664960,1
103109,107489,11618015-210.5CN,6903599504956,520941356925,1
314694,104109,881RP241-55004CN,881RP2415504,556418812511,1
314105,103619,886SA381-94014CN,886SA3819414,10333901569,1
314177,102395,881AA216-95010CN,881AA2169510,,1
102646,105053,12615581-17.5CN,6903599511848,525678337232,0
102773,113189,12618809-15.5CN,6903599517611,559326610189,1
102859,112074,31416605-1 40#000CN,6909822630812,,1
102483,111322,12616601-36.5CN,6903599512791,552480682172,1
102232,110006,11615501-18CN,6903599497159,525052068250,1
102665,108827,31429905-129CN,6909822641269,548759763448,1
103454,108282,91535524-28.5CN,6913794778533,521470354824,1
102458,105321,11615530-310.5CN,6903599497678,45442025675,1
313946,103384,886AA002-57008CN,886AA0025708,549400031176,1
314611,102952,686AX806-17006CN,686AX8061706,10084438022,1
314422,102512,881MA258-95014CN,881MA2589514,,1
102233,114342,11617772-69CN,6903599502815,526439834537,1
102486,110382,12617773-56CN,6903599514658,525356060947,1
102542,110378,11548800-410.5CN,6903599466254,523024709537,1
103356,109789,31549913-227CN,6909822697778,523020235220,1
103216,106138,12618800-18.5CN,6903599525333,549448838556,1
102318,105363,11617772-98CN,6903599502853,526440917522,1
102855,105362,11538046-28.5CN,6903599435052,520803091127,1
102847,104712,11547778-46.5CN,6903599482438,522645868256,1
314583,103586,686MP723-07006CN,686MP7230706,10333893937,1
103110,113890,31535513-2 40#000CN,6909822682941,520715446506,1
103494,110469,11615581-86.5CN,6903599499979,,1
102993,108049,32339910-229CN,690982260948101,566506954759,1
313958,104358,881SJ033-52016CN,881SJ0335216,546720306967,1
314107,102933,686GJ857-95006CN,686GJ8579506,,1
102207,105716,91541111-38.5CN,6913794785869,10023761444,0
102878,111512,91515550-144CN,6913794765588,43687789036,1
102847,108505,11547778-410.5CN,6903599463994,522647424784,1
103297,107265,11617778-26.5CN,6903599503591,526238600262,1
102952,107207,11618033-47CN,6903599506455,,1
103444,113118,11615570-37CN,6903599499160,525251044786,1
103055,113063,12615563-38CN,6903599510964,525300074880,1
103407,107607,32539917-230CN,6909822689742,566300509093,1
102952,107034,11618033-46.5CN,6903599522684,,1
102193,105904,32439916-226CN,6909822650919,41891322421,1
309609,103996,681AX709-01004CN,681AX7090104,548703043901,1
314422,102513,881MA258-95008CN,881MA2589508,,1
103522,111523,12615501-38CN,6903599509555,525085172125,1
102981,109460,11613301-36.5CN,6903599496725,,1
103262,109200,11617710-87.5CN,6903599501870,525336946378,1
103510,108927,31439908-231CN,6909822648749,40601898229,1
102724,107474,91535501-46.5CN,6913794776805,521456075300,1
103130,105888,31439922-127CN,6909822648886,,1
103392,105788,12618025-28.5CN,6903599515921,10411981437,1
314048,104261,881MW044-07006CN,881MW0440706,10702637116,1
313970,103706,886CA216-91016CN,886CA2169116,531616925585,1
314670,102658,886PX334-91006CN,886PX3349106,,1
102737,112558,12617756-45.5CN,6903599513798,527107991300,1
103509,111289,12535579-16.5CN,6903599441190,520118014240,1
103324,107898,12617775-28CN,6903599514856,525313747330,1
102216,106889,11616621-49.5CN,6903599501351,,1
314712,104314,881MA257-25004CN,881MA2572504,546698763732,1
314426,103566,881BP238-17010CN,881BP2381710,549309884415,1
314730,102689,686QA630-89070CN,686QA6308970,,1
102628,105807,92515511-136CN,6913794767889,10023761022,0
103031,112035,12614412-16CN,6903599509197,555573016131,1
103179,111819,12617772-86.5CN,6903599514306,,1
103306,109301,12617775-56.5CN,6903599514900,546229348794,1
103524,108226,12615501-15.5CN,6903599509340,524890719195,1
102587,106015,11548015-28.5CN,6903599465042,522891269420,1
102863,104922,11618000-18CN,6903599503782,525141175738,1
314720,102959,886VL327-17016CN,886VL3271716,45189332204,1
314129,102353,886GP106-95006CN,886GP1069506,,1
102176,106364,11611010-28CN,6903599519387,563304060310,0
102263,105800,31418001-338CN,6909822631475,,0
103524,113648,12615501-17CN,6903599509371,524890719195,1
103020,111552,11616611-110.5CN,6903599500743,525109650236,1
102755,111130,12617710-17CN,6903599513439,525233658424,1
103213,109327,11611011-18.5CN,6903599493953,564816536253,1
103307,108662,12618802-16CN,6903599516904,525068481061,1
102493,105570,12615570-25CN,6903599523827,569218697999,1
103345,104545,11615585-410.5CN,6903599500200,524791963224,1
102317,106322,32538832-238CN,6909822688608,520557784681,0
102983,113894,31429904-131CN,6909822636746,521048029132,1
102745,113364,11548083-310.5CN,6903599484050,,1
102335,111875,11618815-37.5CN,6903599508145,525066902720,1
102467,109569,91535508-18.5CN,6913794777345,523956614559,1
103218,108215,12618800-37CN,6903599516690,526383865576,1
102377,106644,31415515-2 40#000CN,6909822630645,41923563753,1
103123,111386,11616602-38.5CN,6903599500729,578390822292,1
103074,109338,11228019-241CN,691171387888301,,1
103085,106689,11617773-510.5CN,6903599503195,525069690692,1
102974,105039,31319912-227CN,691379493631501,,1
314628,103995,886GP225-57016CN,886GP2255716,548703043901,1
314400,103476,886AK005-07010CN,886AK0050710,549337485442,1
313870,102218,881AA010-07010CN,881AA0100710,,1
102386,113266,31519901-331CN,6909822665265,42616080912,1
102378,111782,11611112-510.5CN,6903599495087,524992911386,1
102206,107350,91541111-27CN,6913794785753,616486128526,1
102652,107187,32529916-130CN,6909822679408,44260837209,1
103507,105648,11617716-38CN,6903599502273,,1
102744,105043,12617710-46CN,6903599513576,525233658424,1
102378,104796,11611112-59.5CN,6903599495155,45011250049,1
313859,103243,886AA301-51014CN,886AA3015114,,1
102242,113167,11616621-210.5CN,6903599501122,528455372594,1
102375,112121,32419911-329CN,6909822634346,,1
102625,112011,12618805-38.5CN,6903599517512,526918683403,1
102288,108469,11618032-17CN,6903599506011,525267831134,1
103109,107344,11618015-27.5CN,6903599522028,520941356925,1
102908,104540,11618801-19CN,6903599507056,525176876998,1
314065,103118,886SA122-57006CN,886SA1225706,,1
102598,113352,11618018-48CN,6903599505366,527458196760,1
314459,103469,886GA251-97016CN,886GA2519716,,1
313951,102259,686UP855-55080CN,686UP8555580,,1
102329,104971,31541108-334CN,6909822692636,523026291882,0
102581,111765,31529945-126CN,6909822675899,44103907231,1
102961,110238,32529955-227CN,6909822679910,,1
